model,init_state,split,prompt_id,task,topic,observed_condition,layer,route_source,subspace_family,subspace_k,rep,top_k_output,rank_whitened_jb,rho,v_access,v_inaccess,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm
bert-base-uncased,pretrained,all,4,factual_deep,antonym,error,4,within_model,delta_pca,8,0,32,8,0.607078300820964,0.5375785304179825,0.34793908681690283,3.077931428818605,0.8855176172348853,0.19279405494240454,0.8205795288085938,0.18168751364239427,2.6185620310689033,0.4262481831543617,0.12963885932338498,0.3257227574927185,26.25466653841935
bert-base-uncased,pretrained,all,4,factual_deep,antonym,error,4,random_route,random,8,0,32,8,0.15417816041008764,0.13652747723599862,0.7489901399988859,3.077931428818605,0.8855176172348853,0.19279405494240454,0.8205795288085938,0.1816183787012949,2.549230174953563,0.42616707838744994,0.07650250743264209,0.26382283542332585,26.25466653841935
bert-base-uncased,pretrained,all,5,factual_simple,math,correct,4,within_model,state_pca,8,0,32,8,0.46823672777260267,0.17573480884485965,0.19957707598063962,3.2963546073485963,0.37531188482550015,0.09756567909907636,0.028352737426757812,0.1757153036088883,2.933043502486764,0.41918409274313867,0.0615466341604284,0.14086000863793266,37.351466816864935
bert-base-uncased,pretrained,all,5,factual_simple,math,correct,4,within_model,delta_pca,8,0,32,8,0.6298468345321514,0.23638900261963602,0.13892288220586352,3.2963546073485963,0.37531188482550015,0.09756567909907636,0.028352737426757812,0.16193039861970357,2.5944766993150665,0.4024057636511977,0.08762851591772562,0.18995418616387771,37.351466816864935
bert-base-uncased,pretrained,all,5,factual_simple,math,correct,4,random_route,random,8,0,32,8,0.28765652932089597,0.10796091420178693,0.2673509706237124,3.2963546073485963,0.37531188482550015,0.09756567909907636,0.028352737426757812,0.1493875024320826,2.5099829511423137,0.3865067948071322,0.04585013953557678,0.11079287014357087,37.351466816864935
bert-base-uncased,pretrained,all,6,ambiguous_open,polysemy,ambiguous,4,within_model,state_pca,8,0,32,8,0.35685602666803756,0.10711656389360537,0.19305088709146578,3.32020316606473,0.3001674509850717,0.08535758836461134,0.12301254272460938,0.16319927418339358,2.7988849890248138,0.40397929920157244,0.039559663598343946,0.0939758015362761,36.833461680795764
bert-base-uncased,pretrained,all,6,ambiguous_open,polysemy,ambiguous,4,within_model,delta_pca,8,0,32,8,0.35788844033350375,0.1074264608719305,0.1927409901131404,3.32020316606473,0.3001674509850717,0.08535758836461134,0.12301254272460938,0.13682510062009534,2.328372138577257,0.3698987707739718,0.04392818464190956,0.10008842340987975,36.833461680795764
bert-base-uncased,pretrained,all,6,ambiguous_open,polysemy,ambiguous,4,random_route,random,8,0,32,8,0.4459114891268366,0.13384811505615976,0.16631933592891113,3.32020316606473,0.3001674509850717,0.08535758836461134,0.12301254272460938,0.10285870732012713,2.0026515861637133,0.3207159293208355,0.04414249197574549,0.09493567329224899,36.833461680795764
bert-base-uncased,pretrained,all,7,factual_deep,common,correct,4,within_model,state_pca,8,0,32,8,0.4721358229163752,0.2340396703960565,0.2616644448951692,3.2606916409327193,0.49570411529122593,0.1482798500052069,0.8240852355957031,0.159631602816511,2.770182004902456,0.39953923814377856,0.06128706603693382,0.17096035241464072,33.54232240829649
bert-base-uncased,pretrained,all,7,factual_deep,common,correct,4,within_model,delta_pca,8,0,32,8,0.2620942069773397,0.12992117699265754,0.3657829382985681,3.2606916409327193,0.49570411529122593,0.1482798500052069,0.8240852355957031,0.14117592120429137,2.5209202064607688,0.37573384357054046,0.05553369773627494,0.16954730315830932,33.54232240829649
bert-base-uncased,pretrained,all,7,factual_deep,common,correct,4,random_route,random,8,0,32,8,0.5811290956618718,0.28806808423505814,0.20763603105616735,3.2606916409327193,0.49570411529122593,0.1482798500052069,0.8240852355957031,0.15530460691179404,2.2678867647205063,0.3940870549913991,0.09310578439564766,0.27232665606968276,33.54232240829649
bert-base-uncased,pretrained,all,8,factual_simple,lexical,error,4,within_model,state_pca,8,0,32,8,0.7351401355905912,0.8158890349617591,0.29395247070749286,3.004817355840346,1.1098415056692486,0.2229866528424893,0.6005630493164062,0.17707495767855497,2.769338246231168,0.4208027538866101,0.1904253375060256,0.45000045262305344,34.65295828481446
bert-base-uncased,pretrained,all,8,factual_simple,lexical,error,4,within_model,delta_pca,8,0,32,8,0.8488052694967715,0.9420393183182912,0.16780218735095942,3.004817355840346,1.1098415056692486,0.2229866528424893,0.6005630493164062,0.1767618322779579,2.5005623336337957,0.42043053204775443,0.16517838772184573,0.4091777285983681,34.65295828481446
bert-base-uncased,pretrained,all,8,factual_simple,lexical,error,4,random_route,random,8,0,32,8,0.6574567144025498,0.7296727498248846,0.3801687558443647,3.004817355840346,1.1098415056692486,0.2229866528424893,0.6005630493164062,0.12865805510478487,2.228137174280501,0.3586893573899076,0.17569282437602382,0.46018008906483543,34.65295828481446
bert-base-uncased,pretrained,all,9,ambiguous_open,open,ambiguous,4,within_model,state_pca,8,0,32,8,0.5655249076776819,0.2094552131685149,0.16091788680446284,3.2986161747818903,0.37037309997297824,0.10858712416613082,0.21566390991210938,0.18805053377037484,2.78179332139188,0.43364793758344433,0.08769383707718734,0.2243967298985421,35.86179970050234
bert-base-uncased,pretrained,all,9,ambiguous_open,open,ambiguous,4,within_model,delta_pca,8,0,32,8,0.5488595948657949,0.20328282960035693,0.16709027037262011,3.2986161747818903,0.37037309997297824,0.10858712416613082,0.21566390991210938,0.13966740353034784,2.3513435085644927,0.373721023666515,0.07847926572498952,0.1909429166066288,35.86179970050234
bert-base-uncased,pretrained,all,9,ambiguous_open,open,ambiguous,4,random_route,random,8,0,32,8,0.5102542430115473,0.18898444575855172,0.18138865421442552,3.2986161747818903,0.37037309997297824,0.10858712416613082,0.21566390991210938,0.10960800797361916,2.0885810531608784,0.33107100140848816,0.07555766936588622,0.19172757639890742,35.86179970050234
bert-base-uncased,pretrained,all,10,factual_deep,math,error,4,within_model,state_pca,8,0,32,8,0.5149572047522092,0.6821036444744438,0.6424795212328182,2.9050154248407694,1.3245831657072613,0.2590067150185555,0.7702422142028809,0.21909922013477545,2.7946432332282343,0.4680803564931725,0.19039804102331148,0.5737139592602643,35.08215852849123
bert-base-uncased,pretrained,all,10,factual_deep,math,error,4,within_model,delta_pca,8,0,32,8,0.8170309176228814,1.0822253993456252,0.2423577663616376,2.9050154248407694,1.3245831657072613,0.2590067150185555,0.7702422142028809,0.19097538928393262,2.466357945963807,0.43700731033237034,0.2093071033117779,0.5483156322961721,35.08215852849123
bert-base-uncased,pretrained,all,10,factual_deep,math,error,4,random_route,random,8,0,32,8,0.6767270018125381,0.8963811943804356,0.4282019713268256,2.9050154248407694,1.3245831657072613,0.2590067150185555,0.7702422142028809,0.15975294519159558,2.3956722016116694,0.39969106218627853,0.20794622567606333,0.5176556868840568,35.08215852849123
bert-base-uncased,pretrained,all,11,factual_simple,role,error,4,within_model,state_pca,8,0,32,8,0.4112767411057931,0.1704456517110964,0.24398491212974216,3.282437581331845,0.4144305638408384,0.10723860771999218,0.09317159652709961,0.17131703333899415,2.7967554091265674,0.41390461864902417,0.056072162446618015,0.14413996735565274,35.01075192344285
bert-base-uncased,pretrained,all,11,factual_simple,role,error,4,within_model,delta_pca,8,0,32,8,0.1745194347092941,0.07232618772775716,0.34210437611308153,3.282437581331845,0.4144305638408384,0.10723860771999218,0.09317159652709961,0.16446922251757062,2.6018763911892226,0.4055480520450944,0.046353421065450665,0.11155689029260787,35.01075192344285
bert-base-uncased,pretrained,all,11,factual_simple,role,error,4,random_route,random,8,0,32,8,0.381727008629381,0.15819933941955103,0.25623122442128765,3.282437581331845,0.4144305638408384,0.10723860771999218,0.09317159652709961,0.15948908699507375,2.48496229294752,0.39936084809990297,0.06476510724337961,0.14184234619103006,35.01075192344285
bert-base-uncased,pretrained,all,12,ambiguous_open,open,ambiguous,4,within_model,state_pca,8,0,32,8,0.28096468756183846,0.06120235351293476,0.15662699025278154,3.3534981826483072,0.21782934376571625,0.07564279954763228,0.14891862869262695,0.16175748357135017,2.580453550601902,0.40219085465901655,0.037589307042716805,0.07423843675918435,35.26787271665592
bert-base-uncased,pretrained,all,12,ambiguous_open,open,ambiguous,4,within_model,delta_pca,8,0,32,8,0.3546054192343356,0.07724346576758201,0.14058587799813416,3.3534981826483072,0.21782934376571625,0.07564279954763228,0.14891862869262695,0.1278160221935402,2.2629018918686974,0.3575136671423069,0.04100766507015329,0.08830534829234868,35.26787271665592
bert-base-uncased,pretrained,all,12,ambiguous_open,open,ambiguous,4,random_route,random,8,0,32,8,0.21482663515726774,0.046795544959704574,0.17103379880601163,3.3534981826483072,0.21782934376571625,0.07564279954763228,0.14891862869262695,0.09957006412983424,1.9978709033632587,0.31554724547971297,0.029647654270216102,0.06564616274673851,35.26787271665592
bert-base-uncased,pretrained,all,13,factual_deep,role,correct,4,within_model,state_pca,8,0,32,8,0.37844888580379993,0.16978048826040795,0.2788414911643846,3.275216452435439,0.44862197942479415,0.12156488884622675,0.1818532943725586,0.16203940972791742,2.6654316970671172,0.4025411901009851,0.0513854228936288,0.1403309804450471,34.836188374656196
bert-base-uncased,pretrained,all,13,factual_deep,role,correct,4,within_model,delta_pca,8,0,32,8,0.2015252726818014,0.09040866673463079,0.35821331269016154,3.275216452435439,0.44862197942479415,0.12156488884622675,0.1818532943725586,0.14443780461879135,2.4921465539914416,0.3800497396641542,0.04601077488771019,0.10878858359844755,34.836188374656196
bert-base-uncased,pretrained,all,13,factual_deep,role,correct,4,random_route,random,8,0,32,8,0.4235094195642688,0.18999563410996717,0.258626345314825,3.275216452435439,0.44862197942479415,0.12156488884622675,0.1818532943725586,0.14097389282387562,2.2731431669957054,0.3754649022530277,0.06459433160962903,0.1652048829835327,34.836188374656196
bert-base-uncased,pretrained,all,14,factual_simple,capital,correct,4,within_model,state_pca,8,0,32,8,0.4427345172698246,0.300880897992662,0.37871575927291606,3.1476537137605822,0.6795966572655768,0.1395120495410545,0.4405989646911621,0.20494838027559656,2.730509716886239,0.4527122488685242,0.09231043200643477,0.21362494197432394,37.47449837057492
bert-base-uncased,pretrained,all,14,factual_simple,capital,correct,4,within_model,delta_pca,8,0,32,8,0.4955491247083295,0.33677352866266363,0.3428231286029138,3.1476537137605822,0.6795966572655768,0.1395120495410545,0.4405989646911621,0.19442586302500092,2.6087530908205916,0.44093748199149607,0.09019679902719305,0.1947629367561695,37.47449837057492
bert-base-uncased,pretrained,all,14,factual_simple,capital,correct,4,random_route,random,8,0,32,8,0.48490403155184914,0.3295391589372389,0.35005749832833877,3.1476537137605822,0.6795966572655768,0.1395120495410545,0.4405989646911621,0.15819495731870287,2.4262949157920435,0.39773729686654086,0.08551428617208863,0.18403146583506894,37.47449837057492
bert-base-uncased,pretrained,all,15,ambiguous_open,open,ambiguous,4,within_model,state_pca,8,0,32,8,0.8174315883949629,1.2678293035018584,0.2831620228686561,2.875906079664514,1.5509913263705126,0.30989959504577064,1.5069565773010254,0.15321142797438894,2.489606772459595,0.3914223140987097,0.262418644296616,0.6559583669895092,36.22191053998019
bert-base-uncased,pretrained,all,15,ambiguous_open,open,ambiguous,4,within_model,delta_pca,8,0,32,8,0.7990992751778134,1.239396044709752,0.31159528166076306,2.875906079664514,1.5509913263705126,0.30989959504577064,1.5069565773010254,0.1559667082397284,2.3655109454465553,0.39492620606858747,0.28866302998877247,0.7589829959250682,36.22191053998019
bert-base-uncased,pretrained,all,15,ambiguous_open,open,ambiguous,4,random_route,random,8,0,32,8,0.7588857864320531,1.1770252724619796,0.37396605390853493,2.875906079664514,1.5509913263705126,0.30989959504577064,1.5069565773010254,0.10355252155955114,2.047390261428819,0.3217957761679776,0.1877558757321352,0.48558251133644803,36.22191053998019
bert-base-uncased,pretrained,all,16,factual_deep,currency,correct,4,within_model,state_pca,8,0,32,8,0.6402376586493101,0.6028255592507452,0.3387397346785555,3.110012369973033,0.941565293929302,0.22428574643514382,1.1553726196289062,0.2048325939092769,3.092544321017282,0.45258435004900127,0.2052377803586948,0.5986515968905294,35.3171352249146
bert-base-uncased,pretrained,all,16,factual_deep,currency,correct,4,within_model,delta_pca,8,0,32,8,0.6537523875449733,0.6155505589357652,0.32601473499353467,3.110012369973033,0.941565293929302,0.22428574643514382,1.1553726196289062,0.16484879439159528,2.623106718549702,0.4060157563341542,0.17510635984070597,0.5236042735791692,35.3171352249146
bert-base-uncased,pretrained,all,16,factual_deep,currency,correct,4,random_route,random,8,0,32,8,0.6647859861491722,0.6259394124486255,0.3156258814806746,3.110012369973033,0.941565293929302,0.22428574643514382,1.1553726196289062,0.13994475956266805,2.3622607238222804,0.37409191325484176,0.1560273354042433,0.46343229504641964,35.3171352249146
bert-base-uncased,pretrained,all,18,ambiguous_open,open,ambiguous,4,within_model,state_pca,8,0,32,8,0.47763923246052425,0.2006265998295868,0.21941134135056561,3.257025001307283,0.42003794118015264,0.1065439737820826,0.3917098045349121,0.17548637917862825,2.649668115062938,0.41891094420965924,0.057793409696714926,0.1242851957567887,37.83286393749146
bert-base-uncased,pretrained,all,18,ambiguous_open,open,ambiguous,4,within_model,delta_pca,8,0,32,8,0.21244636576566955,0.08923553408741744,0.33080240709273473,3.257025001307283,0.42003794118015264,0.1065439737820826,0.3917098045349121,0.1376898910639341,2.278953174368718,0.3710658850715518,0.042528781032855914,0.11460352061827497,37.83286393749146
bert-base-uncased,pretrained,all,18,ambiguous_open,open,ambiguous,4,random_route,random,8,0,32,8,0.111841829838765,0.04697781194329578,0.37306012923685666,3.257025001307283,0.42003794118015264,0.1065439737820826,0.3917098045349121,0.10582324346864362,1.941914907424865,0.3253048469799422,0.025025437148708002,0.05843505071602577,37.83286393749146
bert-base-uncased,pretrained,all,19,factual_deep,capital,correct,4,within_model,state_pca,8,0,32,8,0.6931690769832802,0.7273009271922998,0.3219393683465078,2.991970916540601,1.0492402955388078,0.19316496244425999,0.3790874481201172,0.20742900097381267,2.863098849669969,0.45544374073403693,0.16349049656002976,0.3393076089650578,36.49794237523558
bert-base-uncased,pretrained,all,19,factual_deep,capital,correct,4,within_model,delta_pca,8,0,32,8,0.4981243200241787,0.5226521087572371,0.5265881867815709,2.991970916540601,1.0492402955388078,0.19316496244425999,0.3790874481201172,0.17448403122732473,2.488859428324817,0.4177128573880923,0.1361714868001646,0.33466928734480483,36.49794237523558
bert-base-uncased,pretrained,all,19,factual_deep,capital,correct,4,random_route,random,8,0,32,8,0.5340180081594211,0.5603132127042366,0.4889270828345707,2.991970916540601,1.0492402955388078,0.19316496244425999,0.3790874481201172,0.1617369148872273,2.4797116975983005,0.40216528304569915,0.12203260360114725,0.2772383277523974,36.49794237523558
bert-base-uncased,pretrained,all,21,ambiguous_open,role,ambiguous,4,within_model,state_pca,8,0,32,8,0.571038077199845,0.40188999991043856,0.30189844425278645,3.1475239518706237,0.703788444163225,0.15778090437594852,0.4851651191711426,0.15735730601857728,2.579016727969988,0.3966828784036151,0.10456849540770322,0.2222049853350069,35.213662553685026
bert-base-uncased,pretrained,all,21,ambiguous_open,role,ambiguous,4,within_model,delta_pca,8,0,32,8,0.5564684041911095,0.3916360324116537,0.3121524117515717,3.1475239518706237,0.703788444163225,0.15778090437594852,0.4851651191711426,0.11358794528583374,2.230638094480525,0.3370281075605323,0.09389839090812117,0.20254557094433792,35.213662553685026
bert-base-uncased,pretrained,all,21,ambiguous_open,role,ambiguous,4,random_route,random,8,0,32,8,0.4840372565818476,0.34065982772677433,0.36312861643645045,3.1475239518706237,0.703788444163225,0.15778090437594852,0.4851651191711426,0.09411273706596865,1.9092622166805866,0.3067779931252707,0.08128133270120215,0.2051821365574282,35.213662553685026
bert-base-uncased,pretrained,all,22,factual_deep,plural,error,4,within_model,state_pca,8,0,32,8,0.5747683335652635,0.33744958152501614,0.2496557995801515,3.179598755125593,0.5871053811051665,0.11052385890463991,0.16782474517822266,0.19984665752285385,2.7701531416473597,0.44704212052429004,0.10913228176802402,0.2263494207694743,35.818969638026516
bert-base-uncased,pretrained,all,22,factual_deep,plural,error,4,within_model,delta_pca,8,0,32,8,0.45943955708835615,0.26973943625914876,0.3173659448460193,3.179598755125593,0.5871053811051665,0.11052385890463991,0.16782474517822266,0.1995611393143294,2.6270244638588505,0.44672266487646384,0.07662284726656193,0.14986930125278392,35.818969638026516
