model,prompt_id,task,topic,layer,subspace_family,subspace_k,top_k_output,rho,grad_entropy_proj_norm,grad_varentropy_proj_norm,fisher_output_fro_norm,jacobian_fro_norm
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,state_pca,8,16,0.6314327369196517,0.0380462361018684,0.0673573428752819,0.2578165931313132,1.2728442571093976
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,delta_pca,8,16,0.769350286861976,0.1425318122234726,0.2791692063666921,0.6196245459913927,2.935186080696936
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,random,8,16,0.5716117328579553,0.062858099810821,0.0988097817634667,0.4210803636201364,1.997616888564323
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,state_pca,8,32,0.2669788383243925,0.0514181335761243,0.0881418932665849,0.3102692403792887,2.2472702853339666
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,delta_pca,8,32,0.5659900541426908,0.161788950969535,0.3475472811779813,0.6290374763269766,3.929853921335345
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,random,8,32,0.351867867844327,0.0784038796030451,0.1322629714678584,0.4445977718748551,2.829909745423401
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,state_pca,8,64,0.2839578829624712,0.0739604584456679,0.1365480555957605,0.3447809313774888,3.480408005015579
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,delta_pca,8,64,0.5598889647096796,0.2072706891044332,0.4629273765474487,0.6498493251590197,5.645874144579651
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,random,8,64,0.311971847618693,0.1016712230831874,0.1946287006382029,0.4815072716658207,4.408518855584343
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,state_pca,8,128,0.1799704118185019,0.0746520859433512,0.1705218878112722,0.3775937495915192,5.3355979854287074
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,delta_pca,8,128,0.508154879685717,0.2356959405864784,0.5727675833067324,0.6603266737340455,7.903279134100458
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,random,8,128,0.2904148019464734,0.1231622503204183,0.2673276365330198,0.4931318311177743,6.133473267276242
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,state_pca,8,256,0.141860555684262,0.0770018031883354,0.2003687715359114,0.4059375132040972,8.242128896930593
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,delta_pca,8,256,0.486973982394166,0.2792207610265108,0.6952889441492438,0.675254568865463,11.42751370435541
google/bert_uncased_L-2_H-128_A-2,9,ambiguous_open,open,1,random,8,256,0.2530371160550306,0.1392222898180874,0.3351943498764126,0.4990317918513309,8.593627091782425
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,state_pca,8,16,0.5775477658700743,0.0516646091109326,0.0793730266436895,0.2672816118427328,1.247325146438048
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,delta_pca,8,16,0.8056804562635951,0.1487474535099741,0.3010406217225829,0.6096101673612522,2.943418789541446
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,random,8,16,0.3270622141026005,0.0357129385043245,0.075926782234584,0.3948025876278457,2.018236587425532
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,state_pca,8,32,0.3320973689141908,0.0385643733086072,0.0875335015752417,0.2885402261043259,2.138896530910729
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,delta_pca,8,32,0.5499142921620103,0.1843140293023614,0.3806187622378748,0.636482382197016,4.413213384293743
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,random,8,32,0.3227897627984844,0.0687245782346114,0.1047433386532737,0.4167593539721933,2.9665017015697663
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,state_pca,8,64,0.1395987893348769,0.0504521860031394,0.1026475134362795,0.3045296270760801,3.040929011915552
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,delta_pca,8,64,0.5643865474282859,0.2285959591447119,0.463218103857056,0.6422744581447516,5.9748137710318
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,random,8,64,0.2588955923176873,0.0967153777924828,0.1356916508295357,0.4376656011058351,4.277176548088047
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,state_pca,8,128,0.1141918677895924,0.0534148052004991,0.115997120062106,0.324099632941522,4.882070484103363
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,delta_pca,8,128,0.5712644316736861,0.27279951298602,0.553541396911676,0.6458257409992394,8.085856996250225
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,random,8,128,0.2901030462322079,0.1391318696879012,0.1779690678986393,0.4540564029184345,6.138974819816862
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,state_pca,8,256,0.0862721016344444,0.0547365758298193,0.131631657158103,0.3496285565526578,8.01092868735055
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,delta_pca,8,256,0.5618901145355277,0.3082437478380136,0.6520229898345106,0.6528370254071989,11.239165662516312
google/bert_uncased_L-2_H-128_A-2,10,factual_deep,antonym,1,random,8,256,0.3107481992255663,0.1723649952392497,0.2394768772111732,0.4694516524037091,8.956242787884278
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,state_pca,8,16,0.5930127387906257,0.0451984184804896,0.0965936548198619,0.2543983433074572,1.3025603887174175
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,delta_pca,8,16,0.7520077633053693,0.1487804875869401,0.2990255076197503,0.5848924674043386,2.912087518564469
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,random,8,16,0.2955562226525173,0.0486815027471916,0.0779624848691803,0.3829143057159804,1.947394275210992
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,state_pca,8,32,0.4229513915124673,0.0454064705214267,0.1087505037118314,0.2715366332311092,1.939310172900608
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,delta_pca,8,32,0.5411108930358721,0.1609590384894516,0.3663003475851595,0.5837835012733212,3.9972490653732593
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,random,8,32,0.1861223850769884,0.0577233701107482,0.1012262947179481,0.4002351649014595,2.8951365112742327
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,state_pca,8,64,0.2902271062402862,0.0596491304912113,0.1214377169302019,0.2887259353577459,2.8640336886633446
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,delta_pca,8,64,0.4688354760491908,0.1795989298102614,0.4316549046413372,0.5834378110504091,5.244932309788896
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,random,8,64,0.202501575608253,0.0821155468628835,0.1268192030245535,0.4233290235963913,4.146277445046144
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,state_pca,8,128,0.2055046091007626,0.0652542250799967,0.1380650929550915,0.3008962039780415,4.336635367219121
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,delta_pca,8,128,0.4119576909857657,0.2005493686174597,0.4918614458747565,0.5833448830763566,7.138125174744159
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,random,8,128,0.2181234474929624,0.1125171687664763,0.1654383226482747,0.4333352382663795,5.795287303525195
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,state_pca,8,256,0.1438444301200703,0.067094122929496,0.1603371000457406,0.3222087906765765,6.9570221097374985
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,delta_pca,8,256,0.4239254355640464,0.2355474938780931,0.5635097272807907,0.5916983080585138,10.309020163706103
google/bert_uncased_L-2_H-128_A-2,11,factual_simple,math,1,random,8,256,0.1985851237451202,0.1262062253625864,0.2128151951635775,0.4442199025390467,8.279899460710812
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,state_pca,8,16,0.6486078531463507,0.0537511723681297,0.1089503118890742,0.3600377241270953,1.7501795292768814
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,delta_pca,8,16,0.7345059519438505,0.1850395165127851,0.3571806514813138,0.6215628131997863,3.1111526278989983
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,random,8,16,0.5685181850322062,0.0476267463285815,0.0930021972563761,0.4105821236164225,1.923777799055484
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,state_pca,8,32,0.2257037200486384,0.0594583717591468,0.1342876346717733,0.3860938287757722,2.669876648045642
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,delta_pca,8,32,0.4467409937263474,0.1942298565419544,0.4421343652462455,0.6259509569927199,4.146886443571504
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,random,8,32,0.3835627695861824,0.0727645845092846,0.1415556001058576,0.423789976305197,2.772166480769513
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,state_pca,8,64,0.1426620068223162,0.0715457493868903,0.1659720074251706,0.4130330082562299,4.131327767890138
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,delta_pca,8,64,0.3822696323034654,0.2101741208176547,0.5132061135236118,0.6455300160325385,5.786573793161277
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,random,8,64,0.3470762129752581,0.0933507634477511,0.1946584261666293,0.4334852189897041,3.9645339839842175
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,state_pca,8,128,0.1692172056547032,0.07983575421449,0.1954886890930287,0.4302029312508989,5.949881079374044
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,delta_pca,8,128,0.3830912947604908,0.230456315171017,0.594730910787295,0.6495561727784068,7.931529827622303
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,random,8,128,0.3365621594904861,0.1226957619351113,0.2554473461663997,0.4480472911033366,5.696316895641882
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,state_pca,8,256,0.1301537109158037,0.0853446520089739,0.2270859785777897,0.446973668979131,8.768080651168606
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,delta_pca,8,256,0.3706693047197971,0.264239286974465,0.6821828654413349,0.6581923409489361,11.079974980574931
google/bert_uncased_L-2_H-128_A-2,12,ambiguous_open,open,1,random,8,256,0.326774898074857,0.1487438108028531,0.3222073250119035,0.4589403447648156,8.154111977547002
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,state_pca,8,16,0.4447500446318739,0.0833628169427767,0.1327302742320288,0.4308527964932155,2.437808530938518
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,delta_pca,8,16,0.5973475403701173,0.1512525726060923,0.2750210051526666,0.7055594434218838,3.3077015759462784
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,random,8,16,0.3899960474069391,0.0689239647291816,0.1469587272694901,0.4647423411603967,2.259748549717221
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,state_pca,8,32,0.2726350643511557,0.121372261926099,0.2231586942873783,0.4682806076682629,3.725848515145524
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,delta_pca,8,32,0.5836183619089389,0.1997752764258244,0.400350904131614,0.7197027239783593,4.517144410407376
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,random,8,32,0.3006080623475046,0.0886833337178725,0.1926157790376572,0.4796382297762606,3.138995779839673
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,state_pca,8,64,0.2867879726442756,0.1655775510388503,0.3293446907994757,0.5081213207890429,5.821812820080174
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,delta_pca,8,64,0.5769767583490887,0.2525769385158195,0.5471669935537096,0.7339193842532523,6.428694034584686
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,random,8,64,0.3531586127753289,0.1264063846131264,0.2685338365598267,0.5013725051404089,4.666262386469782
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,state_pca,8,128,0.2074350519844534,0.183384201935339,0.4249467669287488,0.5345337384069925,8.528633599600335
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,delta_pca,8,128,0.5240049742380072,0.2844395242255685,0.6838150755406776,0.7409684011309959,8.976748917421478
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,random,8,128,0.3417943457963,0.1516582610840664,0.3484670242037906,0.5224220468512757,6.868247189831248
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,state_pca,8,256,0.1632684014158467,0.1878476292117286,0.5069499256442429,0.5492093928670031,12.007291499309389
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,delta_pca,8,256,0.4695719362399225,0.2973035551270744,0.8069369384790714,0.7349606842866919,12.23025551631788
google/bert_uncased_L-2_H-128_A-2,13,factual_deep,capital,1,random,8,256,0.3382767791789697,0.1813546620684654,0.4398416746149249,0.5427897646951886,9.981955380718196
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,state_pca,8,16,0.6107187356608145,0.0550401564471795,0.1619392155426221,0.6030893722742184,3.3187893137191984
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,delta_pca,8,16,0.6288376561996721,0.0807187757548272,0.1900042452886864,0.682815576613098,3.3936429364106733
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,random,8,16,0.5006245969494205,0.0492432288830087,0.1181643891496852,0.4531741033142325,2.1302540687913365
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,state_pca,8,32,0.1692225487508631,0.0334731694844148,0.0755541022588689,0.6100301773033633,5.2792369574195925
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,delta_pca,8,32,0.4278543340971791,0.0843595310480558,0.1727818027585735,0.6504613226779317,4.729077102391384
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,random,8,32,0.2762165770981297,0.058174761897791,0.1227851671073564,0.4558134148188491,3.056996230027284
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,state_pca,8,64,0.1448199791236308,0.0525861061354236,0.12300364007426,0.6284858315587007,7.181980949464884
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,delta_pca,8,64,0.3956455788739232,0.0962047059915002,0.2051160052545568,0.6578066469552408,6.46643921187043
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,random,8,64,0.1717506784587074,0.0512197189084921,0.1295271360604516,0.4678313318049679,4.460817872974157
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,state_pca,8,128,0.0580762580678871,0.0555713768741147,0.1371057137688458,0.6301415739294862,9.898000263296437
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,delta_pca,8,128,0.3621645951782929,0.1328949821522261,0.2664938085426824,0.657987044318526,8.605449396444033
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,random,8,128,0.1893153032458687,0.0786579577225186,0.164282088612779,0.4816810391637896,6.488692932937759
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,state_pca,8,256,0.0484555573530475,0.0713729416722787,0.1534443814650175,0.6306023564977573,13.595074011095033
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,delta_pca,8,256,0.3925778681704136,0.1791266997152501,0.3286499578941204,0.6582911720708012,11.6068714752078
google/bert_uncased_L-2_H-128_A-2,14,factual_simple,capital,1,random,8,256,0.2343055075209838,0.1185083874034762,0.2075149344006252,0.4966332916846492,9.487467204297149
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,state_pca,8,16,0.4424513885360373,0.0475371089833923,0.0833073417852938,0.2989459382909615,1.339357307706324
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,delta_pca,8,16,0.763833053313409,0.1288826030126562,0.2601973141330138,0.5708263523101837,2.6103514641123216
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,random,8,16,0.4476583202379712,0.0687283327812658,0.1345433391416825,0.4613957257324892,2.1032605050815967
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,state_pca,8,32,0.2695519888229352,0.0557456609927027,0.1126237743391541,0.3290151554927597,2.126862496172831
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,delta_pca,8,32,0.4502190391443198,0.1310056481150394,0.3087222594041865,0.5849295183543776,3.772667238361211
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,random,8,32,0.3038779490723414,0.0674861957344496,0.1535084641346859,0.4637602867294217,2.889873832257525
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,state_pca,8,64,0.2259519705820994,0.0689464360910225,0.1418838797781202,0.3434126875199071,3.205521524997599
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,delta_pca,8,64,0.4196874482962068,0.1444517267791738,0.345372780342146,0.5849094303041984,5.149759732148663
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,random,8,64,0.2599974047870306,0.087037827871023,0.1856975369647015,0.4732805652033509,4.0707879440492
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,state_pca,8,128,0.2522659957647014,0.0974208230558351,0.1887062306790412,0.3667342720927872,5.111713618595498
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,delta_pca,8,128,0.4058732331207709,0.1712806674442399,0.3948760444313695,0.5989673154412367,7.25282467915947
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,random,8,128,0.2668128028297952,0.1070979440289612,0.2242872950501728,0.4797193951430813,5.719111198846079
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,state_pca,8,256,0.2285063619215005,0.1164639541629773,0.24019323388769,0.3878136647871669,7.721419726226768
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,delta_pca,8,256,0.4254276688557156,0.2151300076388772,0.4665040413195474,0.6055913692033202,10.163212288038196
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,role,1,random,8,256,0.2902800343684187,0.1387737239271364,0.2787600298910283,0.4816207160774498,7.924031165914616
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,state_pca,8,16,0.2619119224656849,0.0409881804120257,0.0467920193424324,0.3187368268564929,1.6572642206132109
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,delta_pca,8,16,0.7389365547843396,0.1547797886020341,0.2924328770911867,0.630134415835097,3.0463107298549703
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,random,8,16,0.4594577355583095,0.0771192794490395,0.1465604029725371,0.4221421987371817,2.079813432886119
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,state_pca,8,32,0.412436852559951,0.1051084817670209,0.1663497308881015,0.4332143819269431,3.4086833371469574
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,delta_pca,8,32,0.5941765553411062,0.1966763708804537,0.4160704050954596,0.6772574453836834,4.58249712719194
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,random,8,32,0.4584237400151978,0.0995544848476582,0.1986180437232207,0.4606501658342601,3.1531673083933334
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,state_pca,8,64,0.3155243849893595,0.1519331116013909,0.2858199371004921,0.4800716839956695,5.294948666519523
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,delta_pca,8,64,0.5677129393958331,0.2488114534929634,0.5540843053088655,0.6932185872981963,6.112429909292237
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,random,8,64,0.4551594389630184,0.1523637212063054,0.3066907725275688,0.4810708241081058,4.516240047690923
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,state_pca,8,128,0.2480439997963386,0.1531054955326503,0.3527843720075508,0.4922778607651638,7.173799650487195
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,delta_pca,8,128,0.554498976998708,0.2842795750491848,0.6814127660696168,0.6988455580092019,8.61235909025857
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,random,8,128,0.3103568955678047,0.1454401530766302,0.3582333895796439,0.4927626237541406,6.397195281210383
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,state_pca,8,256,0.183447865069337,0.1704439935452519,0.4329010682585914,0.5170154948263874,10.86200411754722
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,delta_pca,8,256,0.4940370643631132,0.3115796361420251,0.813243156685541,0.7007001106027253,11.82107294363012
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,1,random,8,256,0.2805698530853888,0.167332277139219,0.4326858625794307,0.5043095924725269,9.113572246905802
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,state_pca,8,16,0.5165970027368976,0.0600072909015108,0.1156271722517026,0.3180478054175553,1.5335268798776382
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,delta_pca,8,16,0.8131785687225894,0.2040546480359698,0.395401500407203,0.6199312727592456,2.9755938921972382
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,random,8,16,0.4638558276286503,0.0678574832887349,0.1311901150729,0.4321807513492117,2.0100536905743915
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,state_pca,8,32,0.2818934680448616,0.0606750566443496,0.1259293044646586,0.3378233654512584,2.250283317214362
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,delta_pca,8,32,0.4069123716489226,0.1648003289383749,0.4202757423224807,0.6104567606942132,3.9733422460989214
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,random,8,32,0.1967292370266348,0.0570220954737918,0.1353483573918778,0.4543021361630787,3.042359414932484
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,state_pca,8,64,0.3184258987547072,0.0881268550311028,0.1784807411330257,0.3623697284562838,3.479124756188112
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,delta_pca,8,64,0.4509546844053753,0.2045744795399351,0.5146341211613692,0.6125227341778887,5.577254619399547
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,random,8,64,0.3504641981112227,0.1021239202705605,0.1918334916033953,0.4678212618154871,4.209138449953398
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,state_pca,8,128,0.2072209234447998,0.0892352439685532,0.2079765368001518,0.371627743516563,4.961978002712327
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,delta_pca,8,128,0.4365327958712964,0.224943058330934,0.5862628314326501,0.6183467939837684,7.933388435288771
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,random,8,128,0.339619356537466,0.1178460220355704,0.2371571595032433,0.46940752580168,5.737382032918768
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,state_pca,8,256,0.1712163919751027,0.0971092654597481,0.2379153362209362,0.3878449733916907,7.728330200859116
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,delta_pca,8,256,0.4394755142003198,0.2527646214039356,0.658270808778519,0.6225098833926582,11.126447469593492
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,1,random,8,256,0.3258599308068078,0.1443872743973646,0.2848212538185266,0.4762414670653291,8.242062206483043
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,state_pca,8,16,0.7324210935156336,0.0665813269551316,0.1261016691216796,0.3242861923443075,1.7534511621482234
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,delta_pca,8,16,0.7415997759878418,0.141397701158201,0.3226117563421788,0.6620619571021902,3.1719398176398634
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,random,8,16,0.4761991314724612,0.0742690767829143,0.1793043494134988,0.4259281290163119,2.0153665870013646
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,state_pca,8,32,0.2860338648187963,0.0765074176295067,0.147447809620303,0.355394586881679,2.708224871039697
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,delta_pca,8,32,0.5948346576871013,0.1707937013356171,0.3829385374610427,0.677546590914111,4.454237984714215
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,random,8,32,0.3743569349997637,0.0960206789524589,0.2222069877553526,0.4506536849568243,2.9902237345265488
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,state_pca,8,64,0.1680615643565972,0.0808059383635891,0.1793663156037535,0.3762047017282262,3.937574786982121
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,delta_pca,8,64,0.5699525515570507,0.2066129401438145,0.4648260736799435,0.6801201525340282,5.9145810935586765
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,random,8,64,0.2294026101955024,0.0934896848340187,0.2408024900979881,0.4661136475565437,4.304549284863935
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,state_pca,8,128,0.2121972859239816,0.1240633370095738,0.2404909277239996,0.4134138667324528,6.401278546868127
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,delta_pca,8,128,0.5639554706213633,0.2679959637591865,0.5758697538341226,0.6854898457501805,8.006804759900543
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,random,8,128,0.2049451435352626,0.1061509072991173,0.2691751745018023,0.4837035014064854,6.362921623311945
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,state_pca,8,256,0.180366370834397,0.1355940074695924,0.2984204721193181,0.435287101421727,9.395767974451054
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,delta_pca,8,256,0.5224644520526355,0.3113964196109674,0.7033355533470478,0.6878822468530712,11.043492786513196
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,1,random,8,256,0.2447929459006984,0.1414567524632037,0.3163676771589306,0.5007293723404964,9.232051865066392
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,state_pca,8,16,0.7899270735116068,0.1689559989161798,0.4176941676242856,0.5434527721570104,2.417770296506048
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,delta_pca,8,16,0.4870091962290764,0.1274814833253978,0.3373855375387095,0.6818784519143319,3.065846035745358
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,random,8,16,0.4272416659990568,0.0857699353771136,0.21360102657489,0.4409773940705498,2.043514134218306
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,state_pca,8,32,0.4065488832314587,0.0901440262713417,0.3209716266469258,0.5718197601070507,4.307142703914712
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,delta_pca,8,32,0.2908144577523534,0.062242133129673,0.2150004154616206,0.672537207803254,4.2451215916412295
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,random,8,32,0.2561784227261883,0.0553589051324956,0.1713721646898531,0.4487867929133583,3.0191051779181657
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,state_pca,8,64,0.3580717935692367,0.0770254890059377,0.2930858680477464,0.5817882316601528,6.434680733632374
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,delta_pca,8,64,0.1993034485024379,0.0635349788800963,0.1934993161142668,0.6720001177684907,6.133181026667399
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,random,8,64,0.2026459929029154,0.0651601280159003,0.1786222951850363,0.4518945342429706,4.232541449902109
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,language,1,state_pca,8,128,0.2395485810231523,0.079506304779736,0.2887807633009144,0.5911385189871786,9.230741443317587
