model,prompt_id,task,topic,observed_condition,layer,subspace_family,k,rep,rank_whitened_jb,rho,v_access,v_inaccess,entropy_before,varentropy_before,semantic_entropy_proxy_before,trace_fim,grad_norm_sq,logit_norm,strict_orth_ls_norm,accessible_ls_norm
bert-base-uncased,11,factual_simple,math,error,4,state_pca,8,0,8,0.9799044006171077,0.7250463787882114,0.0148690439118031,2.090158102236348,0.7399154227000128,1.027311538449697,0.197121570204936,0.02465776613605485,20.47754962706817,3.357765103076348e-15,6.229627607264261
bert-base-uncased,11,factual_simple,math,error,4,delta_pca,8,0,8,0.9617375649452556,0.7116044568929513,0.02831096580706307,2.090158102236348,0.7399154227000128,1.027311538449697,0.1909313355671598,0.042978536600179015,20.47754962706817,4.409976885843788e-15,7.080366167573896
bert-base-uncased,11,factual_simple,math,error,4,random,8,0,8,0.8391167021302204,0.620875389351324,0.11904003334869001,2.090158102236348,0.7399154227000128,1.027311538449697,0.14036295250323366,0.005089543214080513,20.47754962706817,2.296739921192592e-14,54.150295683156585
bert-base-uncased,11,factual_simple,math,error,4,random,8,1,8,0.8695967980426323,0.6434280824022933,0.0964873402977212,2.090158102236348,0.7399154227000128,1.027311538449697,0.16168900930314078,0.011765599849023986,20.47754962706817,7.151357501568246e-15,7.112970997476489
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,state_pca,1,0,1,1.1926285492739733e-05,1.451063458126778e-06,0.12166790349040776,2.422242937187764,0.12166935455386597,1.3766660893514326,0.014625762231077883,2.122290912076777e-08,22.426395445650925,0.0,0.009960564412711473
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,delta_pca,1,0,1,0.7372054134647779,0.08969530682987537,0.031974047723990526,2.422242937187764,0.12166935455386597,1.3766660893514326,0.008575941035748567,0.0007692216625563871,22.426395445650925,3.469446951953614e-18,3.2340294228069504
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,random,1,0,1,0.04498067535314359,0.005472769737613964,0.11619658481625192,2.422242937187764,0.12166935455386597,1.3766660893514326,0.014701945725577772,8.046036365098477e-05,22.426395445650925,2.0816681711721685e-16,0.6101212907840539
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,random,1,1,1,0.010585174538059093,0.0012878913538856656,0.12038146319998023,2.422242937187764,0.12166935455386597,1.3766660893514326,0.00787616101768172,1.0143639676483597e-05,22.426395445650925,1.3877787807814457e-16,0.40437315895425124
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,state_pca,4,0,4,0.6714516119718885,0.0816950842427725,0.03997427031109338,2.422242937187764,0.12166935455386597,1.3766660893514326,0.08054569428971783,0.002367005108128617,22.426395445650925,7.552883221177852e-16,2.574536855764782
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,delta_pca,4,0,4,0.8409954149595923,0.10232336932089421,0.019345985232971704,2.422242937187764,0.12166935455386597,1.3766660893514326,0.06516053470906627,0.0019544326330821465,22.426395445650925,1.0579537911661333e-15,3.164989275749585
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,random,4,0,4,0.07884770765085546,0.009593349697931498,0.1120760048559344,2.422242937187764,0.12166935455386597,1.3766660893514326,0.03597576326397183,7.015442567271418e-05,22.426395445650925,7.2377686124476805e-16,1.3181687485790825
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,random,4,1,4,0.5667938970962512,0.06896144762477117,0.05270790692909459,2.422242937187764,0.12166935455386597,1.3766660893514326,0.03651228500067632,0.0006082462176431365,22.426395445650925,4.5420877979488765e-15,3.4353339650950243
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,state_pca,8,0,8,0.9790764896560415,0.11912360455531534,0.002545749998550514,2.422242937187764,0.12166935455386597,1.3766660893514326,0.11281570034643734,0.0029673525560346427,22.426395445650925,2.700668073314337e-15,4.12882693505727
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,delta_pca,8,0,8,0.9318156490218626,0.11337340857968167,0.008295945974184144,2.422242937187764,0.12166935455386597,1.3766660893514326,0.12668683155350663,0.002152916535616081,22.426395445650925,3.588340818427054e-15,3.9851618031981717
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,random,8,0,8,0.5923697140058742,0.07207324076035286,0.049596113793513016,2.422242937187764,0.12166935455386597,1.3766660893514326,0.11806295182352428,0.0016811781336466692,22.426395445650925,8.724331212671765e-16,2.1759930477464415
bert-base-uncased,12,ambiguous_open,polysemy,ambiguous,4,random,8,1,8,0.9261316449063097,0.11268183946766083,0.008987515086205164,2.422242937187764,0.12166935455386597,1.3766660893514326,0.1025016230304776,0.002553362214034022,22.426395445650925,2.325878008323491e-15,4.393147404242781
bert-base-uncased,13,factual_deep,math,error,4,state_pca,1,0,1,0.07946791174656463,0.07718945145408992,0.8941390981151871,2.0490852083847195,0.9713285495692768,1.226888753552556,0.014373159215251981,0.001109456275487599,23.78541331059226,7.988401606873197e-16,2.317409906262873
bert-base-uncased,13,factual_deep,math,error,4,delta_pca,1,0,1,0.020147293017024795,0.019569640903973916,0.951758908665303,2.0490852083847195,0.9713285495692768,1.226888753552556,0.01983670733533135,0.00038819723926966036,23.78541331059226,2.7755575615628914e-16,0.9932455668074199
bert-base-uncased,13,factual_deep,math,error,4,random,1,0,1,0.03140561653126347,0.03050517195364105,0.940823377615636,2.0490852083847195,0.9713285495692768,1.226888753552556,0.011319055699208673,0.00034528974045720096,23.78541331059226,7.216449660063518e-16,1.6416540415422172
bert-base-uncased,13,factual_deep,math,error,4,random,1,1,1,0.15293201684922644,0.14854723410886334,0.8227813154604134,2.0490852083847195,0.9713285495692768,1.226888753552556,0.016030860810582907,0.0023813400337962653,23.78541331059226,4.996003610813204e-16,3.0440645902898242
bert-base-uncased,13,factual_deep,math,error,4,state_pca,4,0,4,0.39572870847486585,0.3843825924258147,0.5869459571434621,2.0490852083847195,0.9713285495692768,1.226888753552556,0.10958289391245754,0.022835905720720223,23.78541331059226,1.0314473817308903e-15,3.572638496962936
bert-base-uncased,13,factual_deep,math,error,4,delta_pca,4,0,4,0.6597388217950764,0.6408231528687552,0.3305053967005227,2.0490852083847195,0.9713285495692768,1.226888753552556,0.08970440827201195,0.02193252144741234,23.78541331059226,6.942667636014865e-15,5.813321483610696
bert-base-uncased,13,factual_deep,math,error,4,random,4,0,4,0.4924876549783852,0.4783673195909294,0.4929612299783484,2.0490852083847195,0.9713285495692768,1.226888753552556,0.10336503994442808,0.03234920950834311,23.78541331059226,2.711536493520364e-15,3.5115860046856433
bert-base-uncased,13,factual_deep,math,error,4,random,4,1,4,0.6956323109496463,0.6756875236282441,0.2956410259410324,2.0490852083847195,0.9713285495692768,1.226888753552556,0.06844813068765929,0.024227612739673228,23.78541331059226,1.3380375466713835e-15,4.981436203590841
bert-base-uncased,13,factual_deep,math,error,4,state_pca,8,0,8,0.9730872207308062,0.9451873987168529,0.026141150852424983,2.0490852083847195,0.9713285495692768,1.226888753552556,0.2066364049421014,0.04886309497223672,23.78541331059226,7.834708763478491e-15,10.976207349233773
bert-base-uncased,13,factual_deep,math,error,4,delta_pca,8,0,8,0.951705040997936,0.9244182770902943,0.04691027247898269,2.0490852083847195,0.9713285495692768,1.226888753552556,0.18348036750753738,0.04932386531375136,23.78541331059226,6.6058269965196814e-15,6.491658729752816
bert-base-uncased,13,factual_deep,math,error,4,random,8,0,8,0.8840782925028359,0.8587304855624626,0.1125980640068136,2.0490852083847195,0.9713285495692768,1.226888753552556,0.12164176169542476,0.024499711309651527,23.78541331059226,1.0348512924263135e-14,9.444235269563604
bert-base-uncased,13,factual_deep,math,error,4,random,8,1,8,0.8544486226383201,0.8299503413087459,0.14137820826053124,2.0490852083847195,0.9713285495692768,1.226888753552556,0.12447967843070158,0.027041934252792686,23.78541331059226,6.7406631163397915e-15,9.353369880199647
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,state_pca,1,0,1,0.0002430166726306662,9.557292452025117e-05,0.3931816598088147,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.014889164876263648,1.423001030888737e-06,24.823787929492354,2.220446049250313e-16,0.08011840010398924
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,delta_pca,1,0,1,0.0018737386201645445,0.0007368987394038893,0.392540333993931,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.007054692558524629,5.198594053258806e-06,24.823787929492354,3.157196726277789e-16,0.3231951692050641
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,random,1,0,1,0.08292732227396483,0.032613427821890334,0.3606638049114444,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.022428896948909358,0.0007314832117678723,24.823787929492354,2.0122792321330962e-16,1.2058527162950055
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,random,1,1,1,0.19265150531373973,0.07576545089169892,0.31751178184163603,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.014687488786162557,0.001112804210350378,24.823787929492354,2.220446049250313e-16,2.2712337445996913
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,state_pca,4,0,4,0.3339848544653222,0.1313486393389675,0.26192859339436747,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.042574479277190255,0.001071914254758534,24.823787929492354,2.2713830885661996e-15,4.720212578674398
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,delta_pca,4,0,4,0.5764504927026336,0.2267048545778592,0.1665723781554757,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.04545933025808731,0.0035089537868205223,24.823787929492354,5.349270673814122e-15,4.809226463368974
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,random,4,0,4,0.7678774168158292,0.30198870556375085,0.09128852716958444,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.05322389067945129,0.005434264224253324,24.823787929492354,3.370674402538635e-15,4.595622663643605
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,random,4,1,4,0.49936752327283546,0.19638987766963992,0.19688735506369495,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.06768731865574502,0.003077196912472439,24.823787929492354,9.455500137132698e-16,3.671634648452452
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,state_pca,8,0,8,0.689537983985965,0.2711795902065229,0.12209764252681217,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.07717694729269614,0.001916526578261931,24.823787929492354,3.987407850804473e-15,11.638054322520492
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,delta_pca,8,0,8,0.7013162270475087,0.2758117050442274,0.11746552768910717,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.08620198647937355,0.004654130696276415,24.823787929492354,6.5629612402671046e-15,5.598403003005642
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,random,8,0,8,0.8430115840197518,0.33153726292543323,0.06173996980790164,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.13118327862225754,0.01033403105225582,24.823787929492354,6.3627500481297554e-15,5.631882508849714
bert-base-uncased,15,ambiguous_open,open,ambiguous,4,random,8,1,8,0.837511398587083,0.329374165218953,0.06390306751438152,2.3034202098458634,0.39327723273333487,1.3240375184193998,0.08590608830816782,0.0027471765673006848,24.823787929492354,8.122585149561628e-15,10.542611409802893
bert-base-uncased,16,factual_deep,language,correct,4,state_pca,1,0,1,0.22031420298625776,0.12585604399912229,0.44540101656801995,2.176899944825368,0.5712570605671415,1.338765800564833,0.033938501871725035,0.004271365584832132,25.001787405649115,4.180683577104105e-16,1.9257091966840214
bert-base-uncased,16,factual_deep,language,correct,4,delta_pca,1,0,1,0.29178312089926484,0.16668316796802107,0.4045738925991211,2.176899944825368,0.5712570605671415,1.338765800564833,0.02338964324574187,0.003898659833842084,25.001787405649115,7.494005416219807e-16,2.6695255027788054
bert-base-uncased,16,factual_deep,language,correct,4,random,1,0,1,0.1664424910607155,0.09508144819681716,0.4761756123703249,2.176899944825368,0.5712570605671415,1.338765800564833,0.007578101171748865,0.0007205368339918781,25.001787405649115,0.0,3.542156084819611
bert-base-uncased,16,factual_deep,language,correct,4,random,1,1,1,0.1271234525746207,0.07262016984692432,0.4986368907202178,2.176899944825368,0.5712570605671415,1.338765800564833,0.007640590406941168,0.000554860973082849,25.001787405649115,5.689893001203927e-16,3.0829406966488957
bert-base-uncased,16,factual_deep,language,correct,4,state_pca,4,0,4,0.5338168459187419,0.3049466422807635,0.2663104182863785,2.176899944825368,0.5712570605671415,1.338765800564833,0.11410098199256696,0.014017797288264052,25.001787405649115,1.53893341396338e-15,3.2776147410930445
bert-base-uncased,16,factual_deep,language,correct,4,delta_pca,4,0,4,0.4707379970845532,0.2689124045117858,0.3023446560553562,2.176899944825368,0.5712570605671415,1.338765800564833,0.08611196082983585,0.009131489634156123,25.001787405649115,1.402412086088909e-15,3.2679645213762893
bert-base-uncased,16,factual_deep,language,correct,4,random,4,0,4,0.3085138892787237,0.17624073753350042,0.39501632303364176,2.176899944825368,0.5712570605671415,1.338765800564833,0.05808495063120764,0.0015728308714267295,25.001787405649115,1.5366164491566369e-15,10.215502227606535
bert-base-uncased,16,factual_deep,language,correct,4,random,4,1,4,0.550304369628547,0.31436525661125786,0.256891803955884,2.176899944825368,0.5712570605671415,1.338765800564833,0.07838229020387215,0.0054245163958699955,25.001787405649115,3.696392484228482e-15,5.271460753774078
bert-base-uncased,16,factual_deep,language,correct,4,state_pca,8,0,8,0.7497046577552325,0.4282740790827494,0.1429829814843928,2.176899944825368,0.5712570605671415,1.338765800564833,0.24866924037771554,0.020302043202532333,25.001787405649115,2.684123457660577e-15,10.28581567106772
bert-base-uncased,16,factual_deep,language,correct,4,delta_pca,8,0,8,0.7001372845500705,0.399958367165534,0.1712986934016077,2.176899944825368,0.5712570605671415,1.338765800564833,0.17922921370334186,0.010818438881503283,25.001787405649115,5.699632964493954e-15,6.449565110362591
bert-base-uncased,16,factual_deep,language,correct,4,random,8,0,8,0.7455743013915376,0.4259145838473302,0.1453424767198122,2.176899944825368,0.5712570605671415,1.338765800564833,0.13833975225659545,0.0061816774739642056,25.001787405649115,5.4321568677573616e-15,9.341318275366593
bert-base-uncased,16,factual_deep,language,correct,4,random,8,1,8,0.8205079507055667,0.46872096009203157,0.10253610047511073,2.176899944825368,0.5712570605671415,1.338765800564833,0.13097019699513096,0.002146708134075854,25.001787405649115,5.806440547138982e-15,12.683117056114945
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,state_pca,1,0,1,0.25577752877959264,0.06390396213420911,0.18593800967276744,2.3674379276205926,0.2498419718069763,1.314635408653169,0.01580001297906571,0.0010096834311342298,23.45019200403139,3.608224830031759e-16,2.011106969561735
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,delta_pca,1,0,1,0.17996274502843002,0.04496224706969912,0.20487972473727742,2.3674379276205926,0.2498419718069763,1.314635408653169,0.008329065867261447,0.0003744935173836072,23.45019200403139,2.983724378680108e-16,2.323410007305822
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,random,1,0,1,0.049824524762890295,0.012448257511106042,0.23739371429587044,2.3674379276205926,0.2498419718069763,1.314635408653169,0.006213775191493146,7.735067369982899e-05,23.45019200403139,1.1102230246251565e-16,1.4153912728669833
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,random,1,1,1,0.1308046741670079,0.03268049771545434,0.21716147409152226,2.3674379276205926,0.2498419718069763,1.314635408653169,0.01234965430596571,0.00040359284933276377,23.45019200403139,3.608224830031759e-16,1.6267354486224679
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,state_pca,4,0,4,0.5628361286762481,0.140620088192679,0.10922188361429754,2.3674379276205926,0.2498419718069763,1.314635408653169,0.1017453752438303,0.005258277710665818,23.45019200403139,1.778090716669452e-15,2.8402105961859694
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,delta_pca,4,0,4,0.6997129855483207,0.17481767200833892,0.07502429979863753,2.3674379276205926,0.2498419718069763,1.314635408653169,0.07478038953510349,0.004695636671471911,23.45019200403139,1.3991122883725904e-15,3.543060761428025
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,random,4,0,4,0.5351235596113518,0.1336963252936683,0.11614564651330808,2.3674379276205926,0.2498419718069763,1.314635408653169,0.0395283066664181,0.0017054121736976436,23.45019200403139,3.62981094422232e-15,4.542643758462491
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,random,4,1,4,0.46227917492041826,0.11549674058741952,0.134345231219557,2.3674379276205926,0.2498419718069763,1.314635408653169,0.045680177262625216,0.0013357977937949132,23.45019200403139,9.871780750502622e-16,3.1811903362872482
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,state_pca,8,0,8,0.8315773150594242,0.20776291610439793,0.04207905570257851,2.3674379276205926,0.2498419718069763,1.314635408653169,0.14221055576648967,0.00544130227570342,23.45019200403139,3.2326608047002303e-15,6.913925168713951
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,delta_pca,8,0,8,0.9037808763348046,0.22580239622492482,0.02403957558205184,2.3674379276205926,0.2498419718069763,1.314635408653169,0.12645217982239593,0.006169518443710741,23.45019200403139,3.572128833313799e-15,4.040330901691557
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,random,8,0,8,0.786842815103521,0.19658636042761596,0.05325561137936056,2.3674379276205926,0.2498419718069763,1.314635408653169,0.11420931633235212,0.006191658687027467,23.45019200403139,4.2631696775044585e-15,3.452625519477791
bert-base-uncased,18,ambiguous_open,polysemy,ambiguous,4,random,8,1,8,0.5239653201527362,0.13090852874543335,0.11893344306154327,2.3674379276205926,0.2498419718069763,1.314635408653169,0.10337410645623182,0.002036532512156798,23.45019200403139,4.568807186700553e-15,3.2817891775658192
bert-base-uncased,19,factual_deep,role,correct,4,state_pca,1,0,1,0.20158621324533874,0.012392594062320118,0.04908281074246096,2.4548029829664535,0.06147540480478106,1.38089450577849,0.023239326941772297,0.0002879955450709229,21.405994689681492,9.71445146547012e-17,0.7302462560935383
bert-base-uncased,19,factual_deep,role,correct,4,delta_pca,1,0,1,0.2003881039921891,0.01231893981098239,0.049156464993798686,2.4548029829664535,0.06147540480478106,1.38089450577849,0.020124093230945793,0.00024790749326261913,21.405994689681492,1.8041124150158794e-16,0.7823993956666689
