split,fold,budget,policy,cluster_id,example_id,model,task,layer,route_family,subspace_dim,rho,entropy,varentropy,confidence,projected_gradient_norm,unit_fisher_output_energy,jacobian_norm,safe_movement,safe_varentropy_movement,abs_delta_entropy,abs_delta_varentropy,drift,top1_preserved,topk_jaccard,applied_fisher_energy,regret_vs_oracle
leave_one_route_family_out,random,0.2,highest_jacobian_norm,distilgpt2::ambiguous_prompt::7,distilgpt2::ambiguous_prompt::7::same_fisher_output_energy::0.025,distilgpt2,ambiguous_prompt,1.0,random,1.0,0.2093515581049096,0.9712820198723462,1.2854109610602085,0.722364235011072,141.3593691669362,1.0,20.20463552951336,0.0,0.0,0.0116106986898487,0.0185628798118058,7.117891145404188e-05,1.0,0.5,0.000625,0.4485596707818929
grouped_example_5fold,fold_2,0.3,lowest_confidence,microsoft/phi-2::decoder_qa_completion::15,microsoft/phi-2::decoder_qa_completion::15::same_fisher_output_energy::0.025,microsoft/phi-2,decoder_qa_completion,8.0,random,2.0,0.4963363461748113,1.4871387867607508,0.9927763988703144,0.532313185025121,13.344468118648503,1.0,6.054998556951949,1.0,1.0,0.0173460870389587,0.033982714637164,7.857385781846206e-05,1.0,1.0,0.000625,0.4027397260273972
grouped_example_5fold,fold_0,0.1,lowest_confidence,microsoft/phi-2::masked_factual_cloze::3,microsoft/phi-2::masked_factual_cloze::3::same_fisher_output_energy::0.025,microsoft/phi-2,masked_factual_cloze,16.0,state_pca,4.0,0.3474909754226853,1.568016611091906,0.4524145112979267,0.3345502821463152,13.722499979000016,1.0,4.789537269992381,0.0,1.0,0.0082474747207523,0.0155253778602582,7.289072006122239e-05,1.0,1.0,0.000625,1.0
leave_one_task_out,masked_factual_cloze,0.2,oracle,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,masked_factual_cloze,12.0,delta_pca,2.0,0.8787139557629472,0.5261861749648276,1.1682505218666872,0.8766097881059985,137.99618678627175,1.0,17.590690433211236,0.0,0.0,0.2018685146246893,0.0777788306270967,0.0092680047793553,1.0,1.0,0.04,0.0
grouped_example_5fold,fold_4,0.3,highest_jacobian_norm,Qwen/Qwen2.5-0.5B::decoder_completion::16,Qwen/Qwen2.5-0.5B::decoder_completion::16::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,decoder_completion,12.0,state_pca,1.0,0.7524990912224613,1.4445928517576296,0.8842887602551887,0.5228188603334054,36.19276530059351,1.0,18.09880197308415,0.0,1.0,0.0089795061786013,0.0126902779758225,1.4213437769683032e-05,1.0,1.0,0.0001,0.2716049382716049
leave_one_task_out,decoder_qa_completion,0.3,highest_entropy,microsoft/phi-2::decoder_qa_completion::13,microsoft/phi-2::decoder_qa_completion::13::same_fisher_output_energy::0.01,microsoft/phi-2,decoder_qa_completion,16.0,random,1.0,0.4287256638451288,1.7168195100189376,0.2817922175730571,0.2521393864032577,10.635860641802008,1.0,4.670362618554313,0.0,0.0,0.0036712860727201,0.0024177223821136,1.4442115416185217e-05,1.0,1.0,0.0001,0.3539094650205762
leave_one_route_family_out,delta_pca,0.2,highest_jacobian_norm,Qwen/Qwen2.5-0.5B::masked_factual_cloze::1,Qwen/Qwen2.5-0.5B::masked_factual_cloze::1::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,delta_pca,1.0,0.3431638529281659,1.3831770787091946,0.6246196056465877,0.4824093642447467,130.14704575575772,1.0,22.11311693557122,0.0,0.0,0.0042971865256933,0.0064552472442229,1.000280333633062e-05,1.0,1.0,0.0001,0.4650205761316872
leave_one_route_family_out,state_pca,0.2,shuffled_rho,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.05,distilgpt2,decoder_completion,3.0,state_pca,1.0,0.7548965924133785,0.0171123545380445,0.1068787741791169,0.9978746141090078,360.7447990046082,1.0,15.380955202498114,0.0,1.0,0.0079619306432623,0.0463972940097599,0.0001277248169269,1.0,1.0,0.0025,0.5288065843621399
leave_one_route_family_out,random,0.3,rho_shuffled_within_entropy_bin,distilgpt2::ambiguous_prompt::7,distilgpt2::ambiguous_prompt::7::same_fisher_output_energy::0.025,distilgpt2,ambiguous_prompt,4.0,random,2.0,0.2035192644730415,0.8343265193341844,0.5129335125455773,0.4910217388485778,102.96997853588692,1.0,10.237374367744982,0.0,0.0,0.0013095381823226,0.0038702084016747,7.386974613182986e-05,0.0,1.0,0.000625,0.2441700960219478
grouped_example_5fold,fold_0,0.3,rho_only,microsoft/phi-2::ambiguous_prompt::5,microsoft/phi-2::ambiguous_prompt::5::same_fisher_output_energy::0.01,microsoft/phi-2,ambiguous_prompt,24.0,state_pca,2.0,0.886035542387396,1.57998834333708,0.6255120897991232,0.3903370839872565,6.189143317452239,1.0,2.677583625647066,0.0,0.0,0.0044889485788737,0.0088289126213041,1.2362963211384432e-05,1.0,1.0,0.0001,0.1905829596412556
leave_one_route_family_out,delta_pca,0.2,highest_entropy,microsoft/phi-2::decoder_qa_completion::13,microsoft/phi-2::decoder_qa_completion::13::same_fisher_output_energy::0.01,microsoft/phi-2,decoder_qa_completion,8.0,delta_pca,4.0,0.5576816844780266,1.633389060156753,0.6326880979159712,0.3836647942255646,10.345648833258842,1.0,5.609909921401342,0.0,0.0,0.0031799066751823,0.0035651351789982,1.061727642502863e-05,1.0,1.0,0.0001,0.5020576131687243
leave_one_model_out,microsoft__phi-2,0.3,random,microsoft/phi-2::decoder_qa_completion::14,microsoft/phi-2::decoder_qa_completion::14::same_fisher_output_energy::0.01,microsoft/phi-2,decoder_qa_completion,24.0,delta_pca,1.0,0.0069086557608859,1.129498962194861,0.6715050507275884,0.4438105629307404,16.34154928785153,1.0,2.9008661230599126,0.0,0.0,0.0006060324988643,0.0036673752991907,1.2716033037590775e-05,1.0,1.0,0.0001,0.252400548696845
leave_one_route_family_out,state_pca,0.1,highest_gradient_norm,distilgpt2::masked_factual_cloze::3,distilgpt2::masked_factual_cloze::3::same_fisher_output_energy::0.01,distilgpt2,masked_factual_cloze,1.0,state_pca,2.0,0.8981677886009991,0.6703484317235507,1.0062532031082283,0.8019021872011669,234.39214345613863,1.0,19.40765923443612,0.0,0.0,0.0089339958676478,0.0046203902980899,1.621618620989949e-05,1.0,1.0,0.0001,0.868312757201646
leave_one_model_out,microsoft__phi-2,0.2,highest_gradient_norm,microsoft/phi-2::masked_factual_cloze::2,microsoft/phi-2::masked_factual_cloze::2::same_fisher_output_energy::0.025,microsoft/phi-2,masked_factual_cloze,16.0,random,1.0,0.000581032243885,0.912928319682119,0.6726388038213852,0.5540851919856754,29.181393956160797,1.0,4.8787136037167285,0.0,1.0,0.0005051717066546,0.0106754873668024,7.958703870071602e-05,1.0,1.0,0.000625,0.3868312757201646
leave_one_task_out,masked_factual_cloze,0.3,rho_shuffled_within_gradient_bin,microsoft/phi-2::masked_factual_cloze::2,microsoft/phi-2::masked_factual_cloze::2::same_fisher_output_energy::0.1,microsoft/phi-2,masked_factual_cloze,24.0,state_pca,4.0,0.9856056095955548,0.950294061197806,0.9634686523915604,0.6971856622570654,19.871468440225517,1.0,3.0242097276149265,0.0,0.0,0.0404212112045295,0.0972012416453853,0.0014495657990547,1.0,1.0,0.01,0.2078189300411522
leave_one_task_out,masked_factual_cloze,0.2,lowest_confidence,microsoft/phi-2::masked_factual_cloze::0,microsoft/phi-2::masked_factual_cloze::0::same_fisher_output_energy::0.05,microsoft/phi-2,masked_factual_cloze,8.0,random,1.0,0.2026008710416546,1.7333394974873733,0.5233086434175988,0.372939085153729,9.36236937715575,1.0,6.296809276675261,0.0,0.0,0.0172846982584351,0.0227612365441157,0.0003180486192774,1.0,1.0,0.0025,0.4444444444444444
grouped_example_5fold,fold_4,0.2,controls_plus_rho_learned,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,masked_factual_cloze,18.0,random,2.0,0.9534797468724548,0.5886602563862767,1.0714349437105253,0.8452872184474856,68.35985860401134,1.0,8.789963869992274,1.0,0.0,0.0107701399771098,0.0064281652226538,1.4276259428383691e-05,1.0,1.0,0.0001,0.3624338624338625
leave_one_route_family_out,state_pca,0.05,oracle,distilgpt2::ambiguous_prompt::4,distilgpt2::ambiguous_prompt::4::same_fisher_output_energy::0.025,distilgpt2,ambiguous_prompt,3.0,state_pca,2.0,0.6071015110147283,0.5425204642871797,1.189419614122303,0.8708124980188628,170.67693548446883,1.0,15.494135032555878,1.0,0.0,0.0202874860308788,0.0007878861580825,7.745443816365024e-05,1.0,1.0,0.000625,0.0
leave_one_model_out,distilgpt2,0.2,shuffled_rho,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.05,distilgpt2,factual_error_prompt,1.0,delta_pca,4.0,0.9999993989876972,0.1929610389091085,0.5622862362164432,0.9590564520883986,587.5884988173144,1.0,19.30182252668049,0.0,0.0,0.0848403743940861,0.1613544187527077,0.0016021639685346,1.0,1.0,0.0025,0.4773662551440329
leave_one_task_out,decoder_completion,0.3,shuffled_rho,distilgpt2::decoder_completion::17,distilgpt2::decoder_completion::17::same_fisher_output_energy::0.01,distilgpt2,decoder_completion,1.0,delta_pca,1.0,0.9252054745564874,0.9827246805156912,0.2447533735328209,0.5675365293435871,352.28459750326294,1.0,19.04165831801627,0.0,0.0,0.0049406965716471,0.008810398930744,1.3468263111983791e-05,1.0,1.0,0.0001,0.242798353909465
leave_one_task_out,masked_factual_cloze,0.3,controls_only_learned,distilgpt2::masked_factual_cloze::0,distilgpt2::masked_factual_cloze::0::same_fisher_output_energy::0.05,distilgpt2,masked_factual_cloze,3.0,random,4.0,0.9633601278920968,0.7509600082801491,1.2605991681328947,0.8003291170594098,134.97050135159023,1.0,13.452980128716051,0.0,0.0,0.0166904624630392,0.0364474383450967,0.0002832181081212,1.0,0.5,0.0025,0.1728395061728394
leave_one_route_family_out,random,0.3,controls_only_learned,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.05,distilgpt2,decoder_completion,3.0,random,2.0,0.8902235907655184,0.0171123545380445,0.1068787741791169,0.9978746141090078,360.7447990046082,1.0,15.380955202498114,0.0,1.0,0.0072998236729824,0.037754408847292,0.0001222267622479,1.0,1.0,0.0025,0.2030178326474622
leave_one_task_out,ambiguous_prompt,0.3,highest_varentropy,microsoft/phi-2::ambiguous_prompt::4,microsoft/phi-2::ambiguous_prompt::4::same_fisher_output_energy::0.2,microsoft/phi-2,ambiguous_prompt,8.0,random,1.0,0.0447391017665128,0.763203204414338,1.156396505227758,0.7794453898411764,39.39426403787336,1.0,7.059777265962461,0.0,0.0,0.0187380387437534,0.0698490749199718,0.0062656696131096,1.0,0.5,0.04,0.257201646090535
grouped_example_5fold,fold_0,0.1,highest_fisher_output_energy,microsoft/phi-2::masked_factual_cloze::1,microsoft/phi-2::masked_factual_cloze::1::same_fisher_output_energy::0.025,microsoft/phi-2,masked_factual_cloze,8.0,state_pca,1.0,0.7201345512567904,0.9943089088421346,1.2647766595511902,0.7100958832376397,29.16594497136518,1.0,6.649031110681525,1.0,1.0,0.0241184540948473,0.0195777886873564,8.119355508863415e-05,1.0,1.0,0.000625,0.8590604026845637
leave_one_route_family_out,delta_pca,0.3,random,microsoft/phi-2::decoder_qa_completion::15,microsoft/phi-2::decoder_qa_completion::15::same_fisher_output_energy::0.025,microsoft/phi-2,decoder_qa_completion,16.0,delta_pca,4.0,0.6320362879007383,0.4892186231883129,1.347171907160699,0.8990600197116662,24.744951879994343,1.0,4.3923481147391215,1.0,1.0,0.0180497065241906,0.0270213371887506,8.46326356074025e-05,1.0,1.0,0.000625,0.2592592592592593
leave_one_model_out,microsoft__phi-2,0.1,controls_only_learned,microsoft/phi-2::ambiguous_prompt::6,microsoft/phi-2::ambiguous_prompt::6::same_fisher_output_energy::0.2,microsoft/phi-2,ambiguous_prompt,16.0,random,4.0,0.8839126755012874,0.5220770622282556,1.2248108017712775,0.8784179912700453,29.13926496542347,1.0,4.949949977961946,0.0,0.0,0.1806724933804964,0.0639335120397834,0.0072589605821184,1.0,1.0,0.04,0.7901234567901234
leave_one_route_family_out,random,0.2,oracle,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,masked_factual_cloze,12.0,random,2.0,0.7567661597236433,0.3963803618971658,0.8711963470280053,0.9035260739158328,151.1415635845453,1.0,17.035561829344903,1.0,1.0,0.0228949524793693,0.0312941506993987,0.0001461455081308,1.0,1.0,0.000625,0.0
leave_one_model_out,microsoft__phi-2,0.2,within_example_shuffled_rho,microsoft/phi-2::masked_factual_cloze::2,microsoft/phi-2::masked_factual_cloze::2::same_fisher_output_energy::0.01,microsoft/phi-2,masked_factual_cloze,24.0,delta_pca,2.0,0.4697451049893586,0.950294061197806,0.9634686523915604,0.6971856622570654,19.871468440225517,1.0,3.0242097276149265,0.0,0.0,0.0018745045578454,0.0068855556678698,1.0743008404875444e-05,1.0,1.0,0.0001,0.4279835390946502
leave_one_task_out,masked_factual_cloze,0.3,rho_shuffled_within_fisher_bin,distilgpt2::masked_factual_cloze::2,distilgpt2::masked_factual_cloze::2::same_fisher_output_energy::0.025,distilgpt2,masked_factual_cloze,1.0,delta_pca,2.0,0.7077697674579891,0.7130919992671153,0.2119916986666641,0.5910199617835789,302.5789052904526,1.0,19.815644251875828,0.0,0.0,0.0066098299298412,0.0036054078028249,5.222918394726439e-05,1.0,1.0,0.000625,0.213991769547325
leave_one_task_out,ambiguous_prompt,0.1,rho_shuffled_within_fisher_bin,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,ambiguous_prompt,18.0,delta_pca,2.0,0.8611049202227543,0.8455537752330398,1.2464208657391995,0.7677609043461893,42.33824149880173,1.0,8.485905600523063,0.0,0.0,0.0084793528626202,0.0003681308758407,8.012732954791948e-05,1.0,1.0,0.000625,0.8827160493827161
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.3,highest_varentropy,Qwen/Qwen2.5-0.5B::factual_error_prompt::8,Qwen/Qwen2.5-0.5B::factual_error_prompt::8::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,delta_pca,4.0,0.9564979764089648,0.8051936250647063,0.9826241046596448,0.757335417296005,114.6467685706417,1.0,21.993279144919946,0.0,0.0,0.1396668296381897,0.093716248476825,0.0042194125823823,1.0,1.0,0.04,0.2853223593964334
leave_one_task_out,ambiguous_prompt,0.1,highest_varentropy,microsoft/phi-2::ambiguous_prompt::5,microsoft/phi-2::ambiguous_prompt::5::same_fisher_output_energy::0.025,microsoft/phi-2,ambiguous_prompt,8.0,random,1.0,0.7480458293793005,1.3333160540400055,1.2923787622057428,0.616460704739965,17.14893073636731,1.0,7.483876048523089,1.0,1.0,0.0245025704650796,0.0310699736218997,8.006917207574633e-05,1.0,1.0,0.000625,0.8641975308641976
leave_one_model_out,distilgpt2,0.1,rho_shuffled_within_entropy_bin,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.01,distilgpt2,decoder_completion,3.0,state_pca,2.0,0.8613351142901413,0.0171123545380445,0.1068787741791169,0.9978746141090078,360.7447990046082,1.0,15.380955202498114,0.0,1.0,0.0024072008935104,0.0137609788793114,8.451003939480094e-06,1.0,1.0,0.0001,0.868312757201646
leave_one_task_out,masked_factual_cloze,0.2,rho_shuffled_within_entropy_bin,microsoft/phi-2::masked_factual_cloze::1,microsoft/phi-2::masked_factual_cloze::1::same_fisher_output_energy::0.1,microsoft/phi-2,masked_factual_cloze,16.0,delta_pca,4.0,0.9140742711111708,0.8774638504510359,0.552201857920671,0.6298066323492467,32.289818065295115,1.0,4.768471008358909,0.0,0.0,0.0698120055602986,0.0255519196991937,0.0014273519610661,1.0,1.0,0.01,0.3672839506172839
leave_one_route_family_out,delta_pca,0.3,gradient_plus_rho_learned,distilgpt2::decoder_qa_completion::15,distilgpt2::decoder_qa_completion::15::same_fisher_output_energy::0.05,distilgpt2,decoder_qa_completion,1.0,delta_pca,4.0,0.952840500605484,0.8162392896381732,0.7596070286585602,0.7045097822450156,196.8484106371469,1.0,18.746631767575728,0.0,0.0,0.0305997801942012,0.024978604483076,0.0003129575081327,1.0,1.0,0.0025,0.2126200274348422
grouped_example_5fold,fold_2,0.3,rho_shuffled_within_gradient_bin,distilgpt2::factual_error_prompt::11,distilgpt2::factual_error_prompt::11::same_fisher_output_energy::0.05,distilgpt2,factual_error_prompt,3.0,delta_pca,4.0,0.9896287825291216,0.75908803557014,0.764199308509583,0.7125348679769973,153.43712681536468,1.0,14.070557321336858,0.0,0.0,0.0257948201295139,0.0289265821015896,0.0003641267407394,1.0,1.0,0.0025,0.3205479452054794
leave_one_route_family_out,state_pca,0.1,highest_entropy,microsoft/phi-2::decoder_completion::16,microsoft/phi-2::decoder_completion::16::same_fisher_output_energy::0.025,microsoft/phi-2,decoder_completion,24.0,state_pca,4.0,0.9590463221843454,1.536930014261361,0.4334888717193631,0.3009214387331562,10.586189944511329,1.0,2.9529522529431147,0.0,0.0,0.0026034651350421,0.0041526955025888,7.369330641054006e-05,1.0,1.0,0.000625,0.9506172839506172
grouped_example_5fold,fold_3,0.1,rho_only,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.1,distilgpt2,factual_error_prompt,4.0,delta_pca,4.0,0.9998796222358508,0.0878340041501265,0.3710477180667884,0.9854487086831896,232.24266328146965,1.0,10.70894327193366,0.0,0.0,0.133723845271494,0.3523423209310414,0.0040453561893517,1.0,1.0,0.01,0.825503355704698
grouped_example_5fold,fold_3,0.1,lowest_confidence,Qwen/Qwen2.5-0.5B::factual_error_prompt::11,Qwen/Qwen2.5-0.5B::factual_error_prompt::11::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,state_pca,1.0,0.1012738235705407,1.4600553679422816,0.5792639515277451,0.3960927006513046,74.93362717703815,1.0,22.41969724825589,0.0,0.0,0.0114318090953795,0.0158126490874677,0.0003272026459797,1.0,1.0,0.0025,0.9798657718120806
leave_one_route_family_out,state_pca,0.3,controls_only_learned,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.01,distilgpt2,decoder_completion,1.0,state_pca,1.0,0.9436155953902686,0.036320420622735,0.1760051800174316,0.9944767725492832,479.9047500798524,1.0,20.44183336783892,0.0,1.0,0.003888389083635,0.0144084709210887,1.1827903923100088e-05,1.0,1.0,0.0001,0.2537722908093278
leave_one_task_out,ambiguous_prompt,0.3,shuffled_rho,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,ambiguous_prompt,12.0,state_pca,1.0,0.1400227978467675,0.2482820844568022,0.8241643529722118,0.9520977460414962,144.7571691951043,1.0,17.907267559335608,0.0,1.0,0.0090214785041548,0.0460928117111041,0.0002225880352645,1.0,1.0,0.0025,0.2942386831275719
leave_one_task_out,masked_factual_cloze,0.3,within_example_shuffled_rho,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,masked_factual_cloze,12.0,delta_pca,1.0,0.1553726301046903,1.0523574087242809,0.3877342178095185,0.533126901783086,134.8336598344391,1.0,19.177989196553785,0.0,1.0,0.0050388402335805,0.0107757324050051,7.268013964330852e-05,1.0,1.0,0.000625,0.228395061728395
leave_one_model_out,distilgpt2,0.2,rho_only,distilgpt2::decoder_completion::17,distilgpt2::decoder_completion::17::same_fisher_output_energy::0.01,distilgpt2,decoder_completion,1.0,state_pca,4.0,0.9977527086581992,0.9827246805156912,0.2447533735328209,0.5675365293435871,352.28459750326294,1.0,19.04165831801627,0.0,0.0,0.0049492171597997,0.0093266728434368,1.3831825902682138e-05,1.0,1.0,0.0001,0.4567901234567901
leave_one_task_out,ambiguous_prompt,0.1,highest_varentropy,Qwen/Qwen2.5-0.5B::ambiguous_prompt::6,Qwen/Qwen2.5-0.5B::ambiguous_prompt::6::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,ambiguous_prompt,18.0,random,1.0,0.2955130388387067,0.64912355489559,1.375216176745749,0.8446948003353723,43.62597825833372,1.0,8.15734077933959,0.0,0.0,0.0073787928914054,0.0062905548355833,1.3777200690681291e-05,1.0,1.0,0.0001,0.8641975308641976
leave_one_task_out,decoder_qa_completion,0.2,highest_jacobian_norm,distilgpt2::decoder_qa_completion::15,distilgpt2::decoder_qa_completion::15::same_fisher_output_energy::0.025,distilgpt2,decoder_qa_completion,1.0,random,2.0,0.6653324803416617,0.8162392896381732,0.7596070286585602,0.7045097822450156,196.8484106371469,1.0,18.746631767575728,1.0,1.0,0.0178892806061979,0.0181052376737155,8.322018715665091e-05,1.0,1.0,0.000625,0.5462962962962963
leave_one_model_out,distilgpt2,0.2,oracle,distilgpt2::decoder_qa_completion::14,distilgpt2::decoder_qa_completion::14::same_fisher_output_energy::0.1,distilgpt2,decoder_qa_completion,3.0,random,1.0,0.6844609900215746,0.1359116924469578,0.5737518990960813,0.9776801466598548,241.36338130863405,1.0,12.889302895482029,0.0,0.0,0.1660315866927151,0.4488702142583485,0.0050031781832775,1.0,1.0,0.01,0.0
grouped_example_5fold,fold_3,0.3,controls_only_learned,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.2,distilgpt2,factual_error_prompt,1.0,delta_pca,2.0,0.998969461696783,0.1929610389091085,0.5622862362164432,0.9590564520883986,587.5884988173144,1.0,19.30182252668049,0.0,0.0,0.3723167800288205,0.3627232381579458,0.0224603033953299,1.0,0.5,0.04,0.2130044843049327
leave_one_task_out,decoder_qa_completion,0.3,highest_fisher_output_energy,Qwen/Qwen2.5-0.5B::decoder_qa_completion::14,Qwen/Qwen2.5-0.5B::decoder_qa_completion::14::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,decoder_qa_completion,6.0,random,4.0,0.7469735227275197,1.4309095562517629,1.0290802361532614,0.5382498426037863,45.35354996438208,1.0,21.86252171842542,0.0,0.0,0.0037347361094053,0.0309107167288713,0.0003275242888911,1.0,1.0,0.0025,0.3024691358024691
leave_one_task_out,decoder_completion,0.3,within_example_shuffled_rho,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.1,distilgpt2,decoder_completion,1.0,delta_pca,1.0,0.7318611759951749,0.036320420622735,0.1760051800174316,0.9944767725492832,479.9047500798524,1.0,20.44183336783892,0.0,0.0,0.0082485829710385,0.0628704015295631,0.000353200824482,1.0,0.5,0.01,0.2674897119341564
leave_one_task_out,decoder_qa_completion,0.2,oracle,distilgpt2::decoder_qa_completion::12,distilgpt2::decoder_qa_completion::12::same_fisher_output_energy::0.025,distilgpt2,decoder_qa_completion,3.0,state_pca,1.0,0.8773198367181045,0.4868669914661798,1.151307746304806,0.8848087681916794,148.64464576924078,1.0,13.488213636054091,1.0,1.0,0.0234941205844178,0.0317197709303862,7.074809403485524e-05,1.0,1.0,0.000625,0.0
leave_one_task_out,factual_error_prompt,0.2,controls_only_learned,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.025,distilgpt2,factual_error_prompt,3.0,state_pca,1.0,0.9708578071448416,0.0273947042127547,0.1410002289839833,0.9960399024977188,526.8134024780564,1.0,14.53459841950584,1.0,1.0,0.0114298521034063,0.0434885676261749,0.0001030064238091,1.0,1.0,0.000625,0.4598765432098765
leave_one_task_out,ambiguous_prompt,0.3,oracle,microsoft/phi-2::ambiguous_prompt::5,microsoft/phi-2::ambiguous_prompt::5::same_fisher_output_energy::0.1,microsoft/phi-2,ambiguous_prompt,8.0,random,2.0,0.6700903370245415,1.3333160540400055,1.2923787622057428,0.616460704739965,17.14893073636731,1.0,7.483876048523089,0.0,0.0,0.0810273113699109,0.1533171911879551,0.0012984284862525,1.0,1.0,0.01,0.0
leave_one_model_out,distilgpt2,0.3,highest_jacobian_norm,distilgpt2::decoder_qa_completion::14,distilgpt2::decoder_qa_completion::14::same_fisher_output_energy::0.01,distilgpt2,decoder_qa_completion,1.0,delta_pca,1.0,0.0593323626559817,1.7280158628969533,0.2657541388213262,0.2571087601190973,89.2635614536014,1.0,18.76536432639244,0.0,0.0,0.0012221337600919,0.0017843230723399,1.2935244546225444e-05,1.0,1.0,0.0001,0.299039780521262
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,gradient_only_learned,Qwen/Qwen2.5-0.5B::factual_error_prompt::9,Qwen/Qwen2.5-0.5B::factual_error_prompt::9::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,state_pca,4.0,0.8766591825696995,0.5270052321017451,0.5433755059456693,0.8057599014817325,181.14162874313996,1.0,20.039052169129157,0.0,0.0,0.004792900388008,0.0078113410899757,1.0592900587927064e-05,1.0,1.0,0.0001,0.823045267489712
leave_one_route_family_out,random,0.2,lowest_confidence,distilgpt2::decoder_qa_completion::14,distilgpt2::decoder_qa_completion::14::same_fisher_output_energy::0.025,distilgpt2,decoder_qa_completion,1.0,random,4.0,0.4189982972852977,1.7280158628969533,0.2657541388213262,0.2571087601190973,89.2635614536014,1.0,18.76536432639244,0.0,0.0,0.0061522236166691,0.0047444278392766,7.660943660453817e-05,1.0,1.0,0.000625,0.5123456790123456
grouped_example_5fold,fold_3,0.2,controls_plus_rho_learned,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.05,distilgpt2,factual_error_prompt,4.0,delta_pca,1.0,0.9702794828321036,0.0878340041501265,0.3710477180667884,0.9854487086831896,232.24266328146965,1.0,10.70894327193366,0.0,0.0,0.0374109175695806,0.1075874500383011,0.0004226482378959,1.0,1.0,0.0025,0.3939393939393939
leave_one_route_family_out,delta_pca,0.05,within_example_shuffled_rho,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.2,distilgpt2,decoder_completion,4.0,delta_pca,1.0,0.964176554612667,0.4809361746252444,0.3901791919432765,0.8180226592934717,213.3078840837183,1.0,11.100763542576331,0.0,0.0,0.1173637597181259,0.0252005756933306,0.0048353832843082,1.0,1.0,0.04,0.8442622950819672
leave_one_model_out,distilgpt2,0.2,random,distilgpt2::factual_error_prompt::11,distilgpt2::factual_error_prompt::11::same_fisher_output_energy::0.1,distilgpt2,factual_error_prompt,4.0,delta_pca,4.0,0.8950330998989753,1.172708055126035,0.9652148065534106,0.6121039183608562,66.4310488346333,1.0,10.227445843594682,0.0,0.0,0.0408678887595379,0.0293559046153782,0.0010990528612053,1.0,1.0,0.01,0.4773662551440329
leave_one_task_out,decoder_qa_completion,0.3,rho_only,distilgpt2::decoder_qa_completion::13,distilgpt2::decoder_qa_completion::13::same_fisher_output_energy::0.2,distilgpt2,decoder_qa_completion,1.0,random,4.0,0.9924310565826496,0.1508182356030915,0.6042725694185932,0.9738372098692072,265.0256056321066,1.0,17.041413196756146,0.0,0.0,0.4835633519423626,0.929667131104437,0.0284445310213551,1.0,0.5,0.04,0.2551440329218107
