split,budget,contrast,metric,policy,control,delta_policy_minus_control,ci_low,median,ci_high
leave_one_model_out,0.05,rho_only_vs_highest_entropy,regret_vs_oracle,0.8360655737704917,0.9781420765027322,-0.14207650273224048,-0.1837852430100626,-0.14351749714756104,-0.10694233126177673
leave_one_model_out,0.05,rho_only_vs_highest_entropy,topk_preservation,0.9333333333333332,0.9166666666666666,0.016666666666666607,-0.036418457808807043,0.017923295818650486,0.08070552001012303
leave_one_model_out,0.05,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16393442622950818,0.10382513661202186,0.06010928961748632,0.019329975579975574,0.05826768623377754,0.10755161049977607
leave_one_model_out,0.05,rho_only_vs_highest_fisher_output_energy,movement_per_drift,19.970383311560816,26.16869636927001,-6.198313057709193,-23.421381937903877,-18.46388524699794,2.977915597304769
leave_one_model_out,0.05,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8360655737704917,0.8961748633879781,-0.060109289617486406,-0.10715476242653228,-0.06136652220631933,-0.01741928986217555
leave_one_model_out,0.05,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9333333333333332,0.9576502732240438,-0.024316939890710598,-0.06660714980497666,-0.022422303952775557,0.019626433732562964
leave_one_model_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.20164609053497942,0.17558299039780523,0.026063100137174194,0.006415955171844751,0.026379813007707184,0.047453051208826015
leave_one_model_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,20.968906991196707,17.989085332877526,2.9798216583191817,-0.7828343820903265,0.5403442076550391,4.247853486693442
leave_one_model_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.7983539094650206,0.8244170096021947,-0.026063100137174056,-0.047010812362869164,-0.026791560234482453,-0.0070156950673102
leave_one_model_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8928669410150891,0.8887517146776406,0.004115226337448541,-0.015695658613076174,0.005362337618575852,0.02728414611624748
leave_one_model_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.15775034293552812,0.16323731138545952,-0.005486968449931406,-0.038921091545144296,-0.005743299071425123,0.021773969995514085
leave_one_model_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,20.156656745332146,18.79169200553025,1.364964739801895,-17.19386599176036,-2.258183736074237,3.9845411097844567
leave_one_model_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.8422496570644719,0.8367626886145404,0.005486968449931462,-0.021253574544487164,0.004875505279349324,0.036699162969735945
leave_one_model_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.9171467764060356,0.9320987654320988,-0.014951989026063206,-0.04293596493619352,-0.013330118385721845,0.010959959845511314
leave_one_model_out,0.1,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.15775034293552812,0.1262002743484225,0.03155006858710563,0.007545734384880202,0.03115937155874615,0.05882352941176469
leave_one_model_out,0.1,rho_only_vs_within_example_shuffled_rho,movement_per_drift,19.606993343689005,18.436156306406087,1.1708370372829187,-12.932529515746223,-2.658812173843094,6.070065991213913
leave_one_model_out,0.1,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8422496570644719,0.8737997256515775,-0.03155006858710563,-0.057790800869951094,-0.03164121672209356,-0.00808822076189537
leave_one_model_out,0.1,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9404663923182442,0.9502057613168725,-0.009739368998628262,-0.030724535229799222,-0.009270979840600102,0.007318032677112608
leave_one_model_out,0.1,rho_only_vs_shuffled_rho,safe_movement_rate,0.15775034293552812,0.1056241426611797,0.052126200274348417,0.019191563089106457,0.05069161426985577,0.08097295802370215
leave_one_model_out,0.1,rho_only_vs_shuffled_rho,movement_per_drift,19.606993343689005,24.511761251640063,-4.904767907951058,-17.741651544723975,-13.613568996867754,1.6101271005166695
leave_one_model_out,0.1,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8422496570644719,0.8943758573388204,-0.052126200274348555,-0.0828413333828914,-0.05235691901979659,-0.02137315344957144
leave_one_model_out,0.1,rho_only_vs_shuffled_rho,topk_preservation,0.9404663923182442,0.9574759945130316,-0.01700960219478731,-0.04273318812062796,-0.015754103532367558,0.005393651876747602
leave_one_model_out,0.1,rho_only_vs_random,safe_movement_rate,0.15775034293552812,0.10013717421124828,0.05761316872427984,0.027227919089025755,0.057170311717813685,0.08763234249264575
leave_one_model_out,0.1,rho_only_vs_random,movement_per_drift,19.606993343689005,20.541282938742388,-0.9342895950533823,-12.891451072217446,-9.13717825700642,5.4558587088047945
leave_one_model_out,0.1,rho_only_vs_random,regret_vs_oracle,0.8422496570644719,0.8998628257887518,-0.057613168724279906,-0.08766105229312059,-0.05731772602902468,-0.028017467466842878
leave_one_model_out,0.1,rho_only_vs_random,topk_preservation,0.9404663923182442,0.9529492455418381,-0.012482853223593882,-0.035095935053817376,-0.012314263432820938,0.00840881887461004
leave_one_model_out,0.1,rho_only_vs_highest_entropy,safe_movement_rate,0.15775034293552812,0.039780521262002745,0.11796982167352538,0.08477707994001563,0.11772886892070875,0.14893038311800694
leave_one_model_out,0.1,rho_only_vs_highest_entropy,movement_per_drift,19.606993343689005,15.306153095530348,4.300840248158657,-9.906514413771127,-4.921882855844931,11.138658332875892
leave_one_model_out,0.1,rho_only_vs_highest_entropy,regret_vs_oracle,0.8422496570644719,0.9602194787379973,-0.11796982167352543,-0.15006105167608969,-0.11749979328853391,-0.08225909680939142
leave_one_model_out,0.1,rho_only_vs_highest_entropy,topk_preservation,0.9404663923182442,0.9458161865569273,-0.005349794238683092,-0.03783646908589426,-0.006049610192352284,0.031675103747377795
leave_one_model_out,0.1,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.15775034293552812,0.13443072702331962,0.02331961591220849,-0.013251159778555822,0.022610473530344594,0.060608708682101095
leave_one_model_out,0.1,rho_only_vs_highest_fisher_output_energy,movement_per_drift,19.606993343689005,22.802378105592684,-3.1953847619036786,-18.231810302407755,-7.76645022309115,-1.3715521248718703
leave_one_model_out,0.1,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8422496570644719,0.8655692729766805,-0.023319615912208658,-0.06457173693315889,-0.022900514054683206,0.013904820484046954
leave_one_model_out,0.1,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9404663923182442,0.9622770919067215,-0.021810699588477256,-0.044959862673797604,-0.02185649653027133,0.003566985912368179
leave_one_model_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.1803840877914952,0.1646090534979424,0.015775034293552814,0.0049806145029812465,0.015750118143983638,0.026602480297828333
leave_one_model_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,20.561578345846723,19.35289031147521,1.2086880343715123,-2.9802914826030706,-0.9130736923665657,2.928869890701879
leave_one_model_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.4142661179698217,0.43004115226337447,-0.01577503429355276,-0.026145080880925636,-0.01573820302069799,-0.0035141862073535222
leave_one_model_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9019890260631002,0.8959533607681754,0.006035665294924719,-0.00835593669044882,0.0059309390092470715,0.01946996294596081
leave_one_model_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.16941015089163236,0.14609053497942387,0.02331961591220849,0.004377978281858203,0.022600706225347822,0.04349841215502669
leave_one_model_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,21.271631463829795,17.04451931260805,4.227112151221746,0.5610173718548593,2.4822288494328384,5.519258274640803
leave_one_model_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.4252400548696846,0.44855967078189307,-0.02331961591220849,-0.04220140041940235,-0.022472765504073913,-0.0026711940535045185
leave_one_model_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.9349794238683128,0.925445816186557,0.009533607681755818,-0.007653682793737065,0.008112762559377873,0.02921083998241694
leave_one_model_out,0.2,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16529492455418382,0.12894375857338822,0.0363511659807956,0.019157308952755636,0.03647316242197328,0.055486546870576636
leave_one_model_out,0.2,rho_only_vs_within_example_shuffled_rho,movement_per_drift,21.297093984842093,19.85166392010948,1.4454300647326122,-11.272502556077377,-2.359917330753486,6.074254348394717
leave_one_model_out,0.2,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.4293552812071331,0.4657064471879287,-0.036351165980795574,-0.055296670764530306,-0.036797412426194526,-0.02073356473862175
leave_one_model_out,0.2,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9387517146776405,0.9467764060356653,-0.00802469135802475,-0.02276392895483852,-0.0077935601369718,0.003838149878161789
leave_one_model_out,0.2,rho_only_vs_shuffled_rho,safe_movement_rate,0.16529492455418382,0.12208504801097393,0.04320987654320989,0.020705553149561344,0.04376876675978127,0.06522438147851399
leave_one_model_out,0.2,rho_only_vs_shuffled_rho,movement_per_drift,21.297093984842093,23.150028324757773,-1.8529343399156808,-15.353916471590429,-10.67853129034405,3.735736254693187
leave_one_model_out,0.2,rho_only_vs_shuffled_rho,regret_vs_oracle,0.4293552812071331,0.4725651577503429,-0.04320987654320979,-0.06612398060093584,-0.042860653976833175,-0.02105796461020771
leave_one_model_out,0.2,rho_only_vs_shuffled_rho,topk_preservation,0.9387517146776405,0.9560356652949246,-0.01728395061728405,-0.03914806446487925,-0.01693169219010293,0.0015535330218393007
leave_one_model_out,0.2,rho_only_vs_random,safe_movement_rate,0.16529492455418382,0.11316872427983539,0.05212620027434843,0.027841183282099422,0.05172714481095446,0.07438129530092207
leave_one_model_out,0.2,rho_only_vs_random,movement_per_drift,21.297093984842093,19.932526288880776,1.3645676959613162,-10.179406045907609,-5.240930031482693,5.001395550236721
leave_one_model_out,0.2,rho_only_vs_random,regret_vs_oracle,0.4293552812071331,0.48148148148148145,-0.05212620027434833,-0.07462106655030425,-0.052753635656781275,-0.029688293723676876
leave_one_model_out,0.2,rho_only_vs_random,topk_preservation,0.9387517146776405,0.9556927297668038,-0.016941015089163236,-0.03772793237257849,-0.016726448153055462,0.0004731193078599489
leave_one_model_out,0.2,rho_only_vs_highest_entropy,safe_movement_rate,0.16529492455418382,0.06378600823045268,0.10150891632373114,0.07217626245226091,0.1008751673256158,0.12993906101695182
leave_one_model_out,0.2,rho_only_vs_highest_entropy,movement_per_drift,21.297093984842093,17.996458998894298,3.300634985947795,-11.166131194025771,-5.197379969172674,9.828612738353455
leave_one_model_out,0.2,rho_only_vs_highest_entropy,regret_vs_oracle,0.4293552812071331,0.5308641975308642,-0.1015089163237311,-0.13089572288366558,-0.10176044863743339,-0.07393118617314141
leave_one_model_out,0.2,rho_only_vs_highest_entropy,topk_preservation,0.9387517146776405,0.9667352537722907,-0.027983539094650234,-0.0535195536962855,-0.02833345984516067,-0.0023028928003302547
leave_one_model_out,0.2,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16529492455418382,0.13237311385459535,0.032921810699588466,0.003948679391586316,0.03362703869395031,0.06093164916645048
leave_one_model_out,0.2,rho_only_vs_highest_fisher_output_energy,movement_per_drift,21.297093984842093,20.194701918872273,1.1023920659698199,-13.930419511353833,-0.9704273434328368,2.46449692240396
leave_one_model_out,0.2,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.4293552812071331,0.46227709190672156,-0.03292181069958844,-0.062141184710486394,-0.03368767966676113,-0.007360949518453877
leave_one_model_out,0.2,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9387517146776405,0.9553497942386832,-0.016598079561042645,-0.0364980256960463,-0.01594582930974564,0.004538563055823486
leave_one_model_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.17969821673525377,0.15912208504801098,0.020576131687242788,0.013589956776491323,0.020435835343062064,0.028643790335577794
leave_one_model_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,21.772964354671256,19.218867327480346,2.5540970271909096,0.640087474843641,2.6088638632587973,4.987938779195599
leave_one_model_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.21673525377229078,0.2373113854595336,-0.020576131687242816,-0.02952517468879401,-0.02054325542724214,-0.012695362092710816
leave_one_model_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9199817101051669,0.9087334247828075,0.011248285322359441,0.0033522341062716563,0.01110165374530836,0.021513312759429234
leave_one_model_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.1646090534979424,0.14723365340649291,0.017375400091449472,0.0022996492120868272,0.017007910406729387,0.03166591788607287
leave_one_model_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,21.174988366026884,18.48709603134328,2.6878923346836032,0.45379912916955356,2.4785440995547274,4.8747356973419
leave_one_model_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.2318244170096022,0.24919981710105166,-0.017375400091449444,-0.03225526956780194,-0.017122505377405478,-0.004210139264643411
leave_one_model_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.94453589391861,0.9302697759487882,0.014266117969821801,0.0006948071218172845,0.013463918683894793,0.029802068267394077
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16369455875628713,0.12848651120256058,0.03520804755372656,0.02209407793246613,0.03585818682193098,0.049297691622791656
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,movement_per_drift,21.348274916365014,20.16689121199229,1.181383704372724,-10.147382630276898,-2.478077091011915,4.252558120553771
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.2327389117512574,0.26794695930498397,-0.03520804755372656,-0.049839323586050796,-0.03555675963421358,-0.021354166666666684
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9434842249657064,0.9490626428898034,-0.005578417924096968,-0.01617044814270833,-0.0050880003313631406,0.003255519737242293
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,safe_movement_rate,0.16369455875628713,0.12437128486511202,0.03932327389117511,0.023649976111514107,0.03925200110862117,0.054142399959849916
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,movement_per_drift,21.348274916365014,21.543626365663574,-0.19535144929855974,-9.960840345898152,-6.86935878343404,3.0523806397951376
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,regret_vs_oracle,0.2327389117512574,0.27206218564243256,-0.03932327389117515,-0.05362220366652317,-0.03889984037009883,-0.021924039611997962
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,topk_preservation,0.9434842249657064,0.9553269318701417,-0.01184270690443534,-0.02598723129828353,-0.011417578086732827,0.001864518991711732
leave_one_model_out,0.3,rho_only_vs_random,safe_movement_rate,0.16369455875628713,0.12025605852766347,0.04343850022862367,0.024443444734184635,0.042977469101888495,0.06008525062123736
leave_one_model_out,0.3,rho_only_vs_random,movement_per_drift,21.348274916365014,20.194351902942163,1.153923013422851,-8.394699678279688,-4.650718534310894,4.144448199921588
leave_one_model_out,0.3,rho_only_vs_random,regret_vs_oracle,0.2327389117512574,0.2761774119798811,-0.043438500228623694,-0.06166670314363476,-0.043801243451294866,-0.02568018548120528
leave_one_model_out,0.3,rho_only_vs_random,topk_preservation,0.9434842249657064,0.95546410608139,-0.0119798811156836,-0.026302674532289887,-0.011469491823894284,0.00048764700201956297
leave_one_model_out,0.3,rho_only_vs_highest_entropy,safe_movement_rate,0.16369455875628713,0.06904435299497028,0.09465020576131686,0.0735238206173871,0.09496030511759515,0.11512729251602899
leave_one_model_out,0.3,rho_only_vs_highest_entropy,movement_per_drift,21.348274916365014,18.77900938664099,2.5692655297240243,-10.050480302644951,-4.726520031211191,9.22307666314817
leave_one_model_out,0.3,rho_only_vs_highest_entropy,regret_vs_oracle,0.2327389117512574,0.32738911751257427,-0.09465020576131686,-0.11828581660537359,-0.09488006654189199,-0.07290871546603041
leave_one_model_out,0.3,rho_only_vs_highest_entropy,topk_preservation,0.9434842249657064,0.9734796524919981,-0.029995427526291696,-0.04992714304023106,-0.02985118551518734,-0.0103821884162018
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16369455875628713,0.13305898491083676,0.030635573845450376,0.012840050286534682,0.030685032798555917,0.05072109310635191
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,movement_per_drift,21.348274916365014,19.48951691900376,1.8587579973612556,-11.670161815543544,1.4026925886968735,4.877883820346031
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.2327389117512574,0.2633744855967078,-0.030635573845450376,-0.04997833035152329,-0.030705673301235567,-0.011960350055182397
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9434842249657064,0.9565157750342935,-0.013031550068587139,-0.03033270529208909,-0.012961988808210978,0.002916455895390755
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.16393442622950818,0.1612021857923497,0.002732240437158473,-0.01241012183107536,0.00204326528281408,0.027679393801162355
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,11.256742752165865,11.16329016218407,0.09345258998179418,-6.096797179166358,-0.3093726381920159,1.3168948571663113
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8360655737704917,0.8387978142076503,-0.002732240437158584,-0.02658781963940557,-0.002829201876625387,0.013044092360599367
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8663934426229508,0.8737704918032788,-0.007377049180327999,-0.035336558051456926,-0.007093098263804443,0.017249084694676006
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.13387978142076504,0.10109289617486339,0.03278688524590165,0.01031044815788094,0.030232126132736868,0.07950334752111242
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,9.482418046610267,4.37462395957957,5.107794087030697,0.15688500832047134,1.2605346574086873,3.0981112531502717
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.866120218579235,0.8989071038251367,-0.032786885245901676,-0.0815175491986204,-0.03016177762971218,-0.008307100384104921
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8497267759562842,0.8420765027322404,0.007650273224043769,-0.0386830925319324,0.008057947868825521,0.08594930980866922
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.1612021857923497,0.13114754098360656,0.030054644808743147,-0.0012288913634914893,0.030920862486252393,0.07502443102618835
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,movement_per_drift,12.440711440806645,11.553260403342192,0.8874510374644533,-15.24723026446483,-2.2907066761870563,7.704573924388011
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8387978142076502,0.8688524590163934,-0.030054644808743203,-0.07649178913088647,-0.029826334095507362,-8.4443422823427e-05
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9155737704918033,0.9295081967213115,-0.013934426229508134,-0.05290327698438102,-0.013490518819954944,0.0201922216254922
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,safe_movement_rate,0.1612021857923497,0.0901639344262295,0.07103825136612021,0.030344211421793204,0.07009701690478135,0.11526561004414264
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,movement_per_drift,12.440711440806645,24.663752624021516,-12.223041183214871,-21.393220881915543,-17.262897686547227,1.2139569264869754
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8387978142076502,0.9098360655737704,-0.07103825136612019,-0.11857967041440205,-0.07258131285401803,-0.02844663511472006
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,topk_preservation,0.9155737704918033,0.9549180327868853,-0.03934426229508192,-0.09335297467317624,-0.03653947622679565,0.0055992009795936175
leave_one_route_family_out,0.05,rho_only_vs_random,safe_movement_rate,0.1612021857923497,0.10655737704918034,0.054644808743169376,0.00882825292151718,0.05344870708356309,0.10199763235966369
leave_one_route_family_out,0.05,rho_only_vs_random,movement_per_drift,12.440711440806645,20.440795197590088,-8.000083756783443,-16.280398817943272,-12.528248266670335,2.638490699977264
leave_one_route_family_out,0.05,rho_only_vs_random,regret_vs_oracle,0.8387978142076502,0.8934426229508197,-0.05464480874316946,-0.1017105285550448,-0.05556276156446821,-0.011650308962534585
leave_one_route_family_out,0.05,rho_only_vs_random,topk_preservation,0.9155737704918033,0.9508196721311476,-0.03524590163934427,-0.0890260644306745,-0.0336544382310594,0.011243998775058679
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,safe_movement_rate,0.1612021857923497,0.01639344262295082,0.1448087431693989,0.11080691624974617,0.14403060434781959,0.1790618440790142
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,movement_per_drift,12.440711440806645,11.99543024980215,0.44528119100449537,-8.043537643455066,-4.819845983647749,12.9299512469844
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,regret_vs_oracle,0.8387978142076502,0.983606557377049,-0.14480874316939885,-0.1816327976579775,-0.14580915097860125,-0.11121136864054293
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,topk_preservation,0.9155737704918033,0.9371584699453552,-0.021584699453551903,-0.07664118209259442,-0.02259524461167617,0.05739924908712333
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.1612021857923497,0.09289617486338797,0.06830601092896174,0.01722580294099915,0.06988206033378525,0.11901963739409298
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,movement_per_drift,12.440711440806645,23.97393244726862,-11.533221006461975,-21.872665349286073,-15.915884365758657,3.469281497857571
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8387978142076502,0.907103825136612,-0.06830601092896182,-0.11932700730377278,-0.06803959773332952,-0.016119353988887305
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9155737704918033,0.9631147540983607,-0.04754098360655734,-0.11332901868492369,-0.04547732139113175,0.003723397864929811
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.1700960219478738,0.15637860082304525,0.013717421124828544,-0.009532307434951627,0.013381672701035283,0.0386031183484153
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,11.347771086326672,13.75954183674957,-2.411770750422898,-10.727006946895996,-2.478727813247734,0.8770293518239949
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8299039780521262,0.8436213991769548,-0.013717421124828544,-0.03720139227692227,-0.013380059007735964,0.00995210582299585
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8791495198902606,0.8813443072702332,-0.0021947873799725848,-0.03359001746941843,-0.0012127700035822198,0.01854961332839373
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.15363511659807957,0.13854595336076816,0.01508916323731141,-0.010123871828125526,0.015039051445266516,0.045028335477861295
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,9.742931944552891,7.100759561372242,2.6421723831806494,-0.20324332263071368,1.2987976927251355,3.322714835282682
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.8463648834019205,0.8614540466392318,-0.015089163237311243,-0.04652136667471463,-0.014663271892079582,0.010813996909041482
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8960219478737997,0.8879286694101509,0.008093278463648823,-0.013658426387354965,0.006828929167990994,0.03688148547024732
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16049382716049385,0.13717421124828533,0.02331961591220852,0.0007717885884256428,0.023505569425723183,0.05493544230694382
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,movement_per_drift,11.81269227426955,12.95666748816708,-1.14397521389753,-12.833629777437972,-3.2655088436853013,6.026093835859748
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8395061728395062,0.8628257887517147,-0.023319615912208436,-0.05283948244058145,-0.022435470078350297,-0.0007301761696363379
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9242798353909465,0.9326474622770918,-0.00836762688614534,-0.030783932768062097,-0.008222667207232415,0.008355718344360046
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,safe_movement_rate,0.16049382716049385,0.10836762688614542,0.05212620027434843,0.022752442554033688,0.05189985754191779,0.0786922846234649
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,movement_per_drift,11.81269227426955,24.137375282894112,-12.324683008624563,-19.046914268329015,-15.131508656139802,-0.738756020331853
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8395061728395062,0.8916323731138546,-0.05212620027434833,-0.0789241860769948,-0.052069189759228626,-0.026282702779225394
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,topk_preservation,0.9242798353909465,0.9588477366255144,-0.03456790123456788,-0.06707811061464387,-0.033204188047980754,-0.004896959063663637
leave_one_route_family_out,0.1,rho_only_vs_random,safe_movement_rate,0.16049382716049385,0.09876543209876543,0.06172839506172842,0.03232167422700839,0.062076007572541426,0.0923843138816417
leave_one_route_family_out,0.1,rho_only_vs_random,movement_per_drift,11.81269227426955,19.879311279557943,-8.066619005288393,-13.932659149332027,-10.460951804586895,3.7942199190318346
leave_one_route_family_out,0.1,rho_only_vs_random,regret_vs_oracle,0.8395061728395062,0.9012345679012346,-0.061728395061728336,-0.09243781137215286,-0.06168657811715234,-0.031423963078866614
leave_one_route_family_out,0.1,rho_only_vs_random,topk_preservation,0.9242798353909465,0.9508916323731139,-0.026611796982167424,-0.057409198724266815,-0.025756548711327987,0.00023825888488329027
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,safe_movement_rate,0.16049382716049385,0.0411522633744856,0.11934156378600824,0.0806954101683686,0.12042473344556678,0.15842110286264183
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,movement_per_drift,11.81269227426955,15.173068046987844,-3.360375772718294,-10.837018007290181,-6.056840862296476,10.28334674162527
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,regret_vs_oracle,0.8395061728395062,0.9588477366255144,-0.11934156378600813,-0.1556640183359732,-0.11943974959317745,-0.08021839744985147
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,topk_preservation,0.9242798353909465,0.9636488340192044,-0.039368998628257934,-0.07514081644367263,-0.038592820688858775,0.005835985851724913
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16049382716049385,0.11522633744855966,0.045267489711934186,0.002906147566573597,0.0471181208933681,0.09178168979096152
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,movement_per_drift,11.81269227426955,26.006243531744712,-14.193551257475162,-22.650653570740666,-16.75011488033548,0.5693700968919091
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8395061728395062,0.8847736625514404,-0.04526748971193417,-0.08581083606264114,-0.04577667364869138,-0.001164250621347328
