split,budget,contrast,metric,policy,control,delta_policy_minus_control
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,movement_per_drift,21.348274916365014,20.16689121199229,1.181383704372724
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.2327389117512574,0.26794695930498397,-0.03520804755372656
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9434842249657064,0.9490626428898034,-0.005578417924096968
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,safe_movement_rate,0.16369455875628713,0.12437128486511202,0.03932327389117511
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,movement_per_drift,21.348274916365014,21.543626365663574,-0.19535144929855974
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,regret_vs_oracle,0.2327389117512574,0.27206218564243256,-0.03932327389117515
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,topk_preservation,0.9434842249657064,0.9553269318701417,-0.01184270690443534
leave_one_model_out,0.3,rho_only_vs_random,safe_movement_rate,0.16369455875628713,0.12025605852766347,0.04343850022862367
leave_one_model_out,0.3,rho_only_vs_random,movement_per_drift,21.348274916365014,20.194351902942163,1.153923013422851
leave_one_model_out,0.3,rho_only_vs_random,regret_vs_oracle,0.2327389117512574,0.2761774119798811,-0.043438500228623694
leave_one_model_out,0.3,rho_only_vs_random,topk_preservation,0.9434842249657064,0.95546410608139,-0.0119798811156836
leave_one_model_out,0.3,rho_only_vs_highest_entropy,safe_movement_rate,0.16369455875628713,0.06904435299497028,0.09465020576131686
leave_one_model_out,0.3,rho_only_vs_highest_entropy,movement_per_drift,21.348274916365014,18.77900938664099,2.5692655297240243
leave_one_model_out,0.3,rho_only_vs_highest_entropy,regret_vs_oracle,0.2327389117512574,0.32738911751257427,-0.09465020576131686
leave_one_model_out,0.3,rho_only_vs_highest_entropy,topk_preservation,0.9434842249657064,0.9734796524919981,-0.029995427526291696
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16369455875628713,0.13305898491083676,0.030635573845450376
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,movement_per_drift,21.348274916365014,19.48951691900376,1.8587579973612556
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.2327389117512574,0.2633744855967078,-0.030635573845450376
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9434842249657064,0.9565157750342935,-0.013031550068587139
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.16393442622950818,0.1612021857923497,0.002732240437158473
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,11.256742752165865,11.16329016218407,0.09345258998179418
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8360655737704917,0.8387978142076503,-0.002732240437158584
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8663934426229508,0.8737704918032788,-0.007377049180327999
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.13387978142076504,0.10109289617486339,0.03278688524590165
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,9.482418046610267,4.37462395957957,5.107794087030697
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.866120218579235,0.8989071038251367,-0.032786885245901676
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8497267759562842,0.8420765027322404,0.007650273224043769
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.1612021857923497,0.13114754098360656,0.030054644808743147
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,movement_per_drift,12.440711440806645,11.553260403342192,0.8874510374644533
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8387978142076502,0.8688524590163934,-0.030054644808743203
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9155737704918033,0.9295081967213115,-0.013934426229508134
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,safe_movement_rate,0.1612021857923497,0.0901639344262295,0.07103825136612021
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,movement_per_drift,12.440711440806645,24.663752624021516,-12.223041183214871
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8387978142076502,0.9098360655737704,-0.07103825136612019
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,topk_preservation,0.9155737704918033,0.9549180327868853,-0.03934426229508192
leave_one_route_family_out,0.05,rho_only_vs_random,safe_movement_rate,0.1612021857923497,0.10655737704918034,0.054644808743169376
leave_one_route_family_out,0.05,rho_only_vs_random,movement_per_drift,12.440711440806645,20.440795197590088,-8.000083756783443
leave_one_route_family_out,0.05,rho_only_vs_random,regret_vs_oracle,0.8387978142076502,0.8934426229508197,-0.05464480874316946
leave_one_route_family_out,0.05,rho_only_vs_random,topk_preservation,0.9155737704918033,0.9508196721311476,-0.03524590163934427
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,safe_movement_rate,0.1612021857923497,0.01639344262295082,0.1448087431693989
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,movement_per_drift,12.440711440806645,11.99543024980215,0.44528119100449537
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,regret_vs_oracle,0.8387978142076502,0.983606557377049,-0.14480874316939885
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,topk_preservation,0.9155737704918033,0.9371584699453552,-0.021584699453551903
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.1612021857923497,0.09289617486338797,0.06830601092896174
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,movement_per_drift,12.440711440806645,23.97393244726862,-11.533221006461975
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8387978142076502,0.907103825136612,-0.06830601092896182
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9155737704918033,0.9631147540983607,-0.04754098360655734
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.1700960219478738,0.15637860082304525,0.013717421124828544
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,11.347771086326672,13.75954183674957,-2.411770750422898
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8299039780521262,0.8436213991769548,-0.013717421124828544
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8791495198902606,0.8813443072702332,-0.0021947873799725848
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.15363511659807957,0.13854595336076816,0.01508916323731141
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,9.742931944552891,7.100759561372242,2.6421723831806494
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.8463648834019205,0.8614540466392318,-0.015089163237311243
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8960219478737997,0.8879286694101509,0.008093278463648823
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16049382716049385,0.13717421124828533,0.02331961591220852
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,movement_per_drift,11.81269227426955,12.95666748816708,-1.14397521389753
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8395061728395062,0.8628257887517147,-0.023319615912208436
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9242798353909465,0.9326474622770918,-0.00836762688614534
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,safe_movement_rate,0.16049382716049385,0.10836762688614542,0.05212620027434843
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,movement_per_drift,11.81269227426955,24.137375282894112,-12.324683008624563
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8395061728395062,0.8916323731138546,-0.05212620027434833
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,topk_preservation,0.9242798353909465,0.9588477366255144,-0.03456790123456788
leave_one_route_family_out,0.1,rho_only_vs_random,safe_movement_rate,0.16049382716049385,0.09876543209876543,0.06172839506172842
leave_one_route_family_out,0.1,rho_only_vs_random,movement_per_drift,11.81269227426955,19.879311279557943,-8.066619005288393
leave_one_route_family_out,0.1,rho_only_vs_random,regret_vs_oracle,0.8395061728395062,0.9012345679012346,-0.061728395061728336
leave_one_route_family_out,0.1,rho_only_vs_random,topk_preservation,0.9242798353909465,0.9508916323731139,-0.026611796982167424
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,safe_movement_rate,0.16049382716049385,0.0411522633744856,0.11934156378600824
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,movement_per_drift,11.81269227426955,15.173068046987844,-3.360375772718294
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,regret_vs_oracle,0.8395061728395062,0.9588477366255144,-0.11934156378600813
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,topk_preservation,0.9242798353909465,0.9636488340192044,-0.039368998628257934
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16049382716049385,0.11522633744855966,0.045267489711934186
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,movement_per_drift,11.81269227426955,26.006243531744712,-14.193551257475162
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8395061728395062,0.8847736625514404,-0.04526748971193417
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9242798353909465,0.96639231824417,-0.042112482853223554
leave_one_route_family_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.18861454046639228,0.17078189300411525,0.01783264746227703
leave_one_route_family_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,13.943423162388342,10.724916545737605,3.2185066166507372
leave_one_route_family_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.4060356652949246,0.4238683127572016,-0.01783264746227703
leave_one_route_family_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8989026063100137,0.8910836762688614,0.007818930041152305
leave_one_route_family_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.17352537722908093,0.1467764060356653,0.026748971193415627
leave_one_route_family_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,13.041766275733012,9.576612004322476,3.465154271410537
leave_one_route_family_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.42112482853223593,0.4478737997256516,-0.026748971193415683
leave_one_route_family_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.9303155006858711,0.9312757201646091,-0.0009602194787380336
leave_one_route_family_out,0.2,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16598079561042525,0.12208504801097393,0.04389574759945132
leave_one_route_family_out,0.2,rho_only_vs_within_example_shuffled_rho,movement_per_drift,13.277210539861771,15.057900571508917,-1.7806900316471452
leave_one_route_family_out,0.2,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.42866941015089166,0.4725651577503429,-0.04389574759945125
leave_one_route_family_out,0.2,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9303155006858711,0.9430041152263374,-0.012688614540466325
leave_one_route_family_out,0.2,rho_only_vs_shuffled_rho,safe_movement_rate,0.16598079561042525,0.12345679012345678,0.04252400548696847
leave_one_route_family_out,0.2,rho_only_vs_shuffled_rho,movement_per_drift,13.277210539861771,23.010379114192048,-9.733168574330277
leave_one_route_family_out,0.2,rho_only_vs_shuffled_rho,regret_vs_oracle,0.42866941015089166,0.4711934156378601,-0.04252400548696844
leave_one_route_family_out,0.2,rho_only_vs_shuffled_rho,topk_preservation,0.9303155006858711,0.956721536351166,-0.02640603566529487
leave_one_route_family_out,0.2,rho_only_vs_random,safe_movement_rate,0.16598079561042525,0.11454046639231824,0.05144032921810701
leave_one_route_family_out,0.2,rho_only_vs_random,movement_per_drift,13.277210539861771,18.646163507825985,-5.368952967964214
leave_one_route_family_out,0.2,rho_only_vs_random,regret_vs_oracle,0.42866941015089166,0.4801097393689986,-0.05144032921810693
leave_one_route_family_out,0.2,rho_only_vs_random,topk_preservation,0.9303155006858711,0.9536351165980795,-0.023319615912208436
leave_one_route_family_out,0.2,rho_only_vs_highest_entropy,safe_movement_rate,0.16598079561042525,0.06652949245541838,0.09945130315500687
leave_one_route_family_out,0.2,rho_only_vs_highest_entropy,movement_per_drift,13.277210539861771,18.040034313436816,-4.762823773575045
leave_one_route_family_out,0.2,rho_only_vs_highest_entropy,regret_vs_oracle,0.42866941015089166,0.5281207133058984,-0.09945130315500672
leave_one_route_family_out,0.2,rho_only_vs_highest_entropy,topk_preservation,0.9303155006858711,0.9639917695473251,-0.03367626886145403
leave_one_route_family_out,0.2,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16598079561042525,0.1207133058984911,0.04526748971193416
leave_one_route_family_out,0.2,rho_only_vs_highest_fisher_output_energy,movement_per_drift,13.277210539861771,25.504573004977107,-12.227362465115336
leave_one_route_family_out,0.2,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.42866941015089166,0.4739368998628257,-0.04526748971193406
leave_one_route_family_out,0.2,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9303155006858711,0.9639917695473251,-0.03367626886145403
leave_one_route_family_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.1883859167809785,0.1700960219478738,0.018289894833104697
leave_one_route_family_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,14.732486826102521,12.72387661264357,2.008610213458951
leave_one_route_family_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.20804755372656605,0.22633744855967078,-0.018289894833104725
leave_one_route_family_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9134430727023318,0.9055326931870141,0.0079103795153177
leave_one_route_family_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.16918152720621857,0.14723365340649291,0.021947873799725653
leave_one_route_family_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,15.252261627095995,11.58509009675713,3.667171530338866
leave_one_route_family_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.22725194330132603,0.24919981710105166,-0.021947873799725626
leave_one_route_family_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.9370827617741199,0.9292181069958848,0.007864654778235058
leave_one_route_family_out,0.3,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16826703246456332,0.12482853223593963,0.04343850022862368
leave_one_route_family_out,0.3,rho_only_vs_within_example_shuffled_rho,movement_per_drift,15.116133316432046,16.27636990113369,-1.1602365847016447
leave_one_route_family_out,0.3,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.22816643804298123,0.271604938271605,-0.04343850022862375
leave_one_route_family_out,0.3,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9425697302240512,0.9445816186556928,-0.002011888431641573
leave_one_route_family_out,0.3,rho_only_vs_shuffled_rho,safe_movement_rate,0.16826703246456332,0.12345679012345678,0.04481024234110653
leave_one_route_family_out,0.3,rho_only_vs_shuffled_rho,movement_per_drift,15.116133316432046,21.37780733639367,-6.261674019961623
leave_one_route_family_out,0.3,rho_only_vs_shuffled_rho,regret_vs_oracle,0.22816643804298123,0.2729766803840878,-0.04481024234110656
leave_one_route_family_out,0.3,rho_only_vs_shuffled_rho,topk_preservation,0.9425697302240512,0.9541838134430728,-0.011614083219021576
leave_one_route_family_out,0.3,rho_only_vs_random,safe_movement_rate,0.16826703246456332,0.1207133058984911,0.04755372656607222
leave_one_route_family_out,0.3,rho_only_vs_random,movement_per_drift,15.116133316432046,19.050484964881935,-3.934351648449889
leave_one_route_family_out,0.3,rho_only_vs_random,regret_vs_oracle,0.22816643804298123,0.2757201646090535,-0.04755372656607229
leave_one_route_family_out,0.3,rho_only_vs_random,topk_preservation,0.9425697302240512,0.9547782350251487,-0.012208504801097475
leave_one_route_family_out,0.3,rho_only_vs_highest_entropy,safe_movement_rate,0.16826703246456332,0.0695016003657979,0.09876543209876541
leave_one_route_family_out,0.3,rho_only_vs_highest_entropy,movement_per_drift,15.116133316432046,18.789359179015708,-3.673225862583662
leave_one_route_family_out,0.3,rho_only_vs_highest_entropy,regret_vs_oracle,0.22816643804298123,0.3269318701417467,-0.09876543209876545
leave_one_route_family_out,0.3,rho_only_vs_highest_entropy,topk_preservation,0.9425697302240512,0.9723365340649291,-0.02976680384087793
leave_one_route_family_out,0.3,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16826703246456332,0.12574302697759487,0.04252400548696844
leave_one_route_family_out,0.3,rho_only_vs_highest_fisher_output_energy,movement_per_drift,15.116133316432046,13.260354291002022,1.8557790254300244
leave_one_route_family_out,0.3,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.22816643804298123,0.2706904435299497,-0.04252400548696847
leave_one_route_family_out,0.3,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9425697302240512,0.9578875171467764,-0.01531778692272523
leave_one_task_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.16519120746763022,0.1701294790725685,-0.004938271604938288
leave_one_task_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,18.825103284291146,17.7395437019914,1.0855595822997444
leave_one_task_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8348087925323698,0.8298705209274315,0.004938271604938316
leave_one_task_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8745919903643481,0.871472448057814,0.0031195423065341066
leave_one_task_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.1627220716651611,0.12568503462812405,0.037037037037037035
leave_one_task_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,17.91995336923334,14.173054110107984,3.7468992591253567
leave_one_task_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.8372779283348389,0.874314965371876,-0.03703703703703709
leave_one_task_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8529840409515206,0.8290635350797952,0.02392050587172534
leave_one_task_out,0.05,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.1478470340258958,0.13785004516711835,0.00999698885877745
leave_one_task_out,0.05,rho_only_vs_within_example_shuffled_rho,movement_per_drift,17.344997523484032,17.935426482608626,-0.5904289591245941
leave_one_task_out,0.05,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8521529659741042,0.8621499548328817,-0.009996988858777534
leave_one_task_out,0.05,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.90774465522433,0.9315085817524842,-0.023763926528154178
leave_one_task_out,0.05,rho_only_vs_shuffled_rho,safe_movement_rate,0.1478470340258958,0.09111713339355616,0.05672990063233964
leave_one_task_out,0.05,rho_only_vs_shuffled_rho,movement_per_drift,17.344997523484032,24.737676106934675,-7.3926785834506425
leave_one_task_out,0.05,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8521529659741042,0.9088828666064439,-0.056729900632339736
leave_one_task_out,0.05,rho_only_vs_shuffled_rho,topk_preservation,0.90774465522433,0.9556458897922312,-0.047901234567901185
leave_one_task_out,0.05,rho_only_vs_random,safe_movement_rate,0.1478470340258958,0.09105691056910568,0.05679012345679012
leave_one_task_out,0.05,rho_only_vs_random,movement_per_drift,17.344997523484032,22.50986609080345,-5.164868567319417
leave_one_task_out,0.05,rho_only_vs_random,regret_vs_oracle,0.8521529659741042,0.9089430894308943,-0.05679012345679013
leave_one_task_out,0.05,rho_only_vs_random,topk_preservation,0.90774465522433,0.9433303221921108,-0.03558566696778076
leave_one_task_out,0.05,rho_only_vs_highest_entropy,safe_movement_rate,0.1478470340258958,0.02222222222222222,0.12562481180367358
leave_one_task_out,0.05,rho_only_vs_highest_entropy,movement_per_drift,17.344997523484032,12.380272141767316,4.9647253817167165
leave_one_task_out,0.05,rho_only_vs_highest_entropy,regret_vs_oracle,0.8521529659741042,0.9777777777777776,-0.12562481180367346
leave_one_task_out,0.05,rho_only_vs_highest_entropy,topk_preservation,0.90774465522433,0.9530864197530864,-0.04534176452875638
leave_one_task_out,0.05,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.1478470340258958,0.15001505570611262,-0.0021680216802168195
leave_one_task_out,0.05,rho_only_vs_highest_fisher_output_energy,movement_per_drift,17.344997523484032,29.669545251399768,-12.324547727915736
leave_one_task_out,0.05,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8521529659741042,0.8499849442938874,0.0021680216802167918
leave_one_task_out,0.05,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.90774465522433,0.9839506172839506,-0.0762059620596206
leave_one_task_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.1728395061728395,0.1580246913580247,0.014814814814814808
leave_one_task_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,18.275055029489913,18.55561566675526,-0.28056063726534575
leave_one_task_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8209876543209876,0.8358024691358026,-0.014814814814814947
leave_one_task_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8860493827160493,0.8851851851851851,0.0008641975308641969
leave_one_task_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.15432098765432098,0.1345679012345679,0.01975308641975307
leave_one_task_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,18.248651606286618,15.948900063066565,2.2997515432200526
leave_one_task_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.8395061728395061,0.8592592592592594,-0.019753086419753263
leave_one_task_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8912345679012346,0.8948148148148147,-0.003580246913580165
leave_one_task_out,0.1,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16172839506172837,0.12839506172839504,0.033333333333333326
leave_one_task_out,0.1,rho_only_vs_within_example_shuffled_rho,movement_per_drift,18.283872664995773,17.979628925203862,0.3042437397919109
leave_one_task_out,0.1,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8320987654320987,0.8654320987654321,-0.03333333333333344
leave_one_task_out,0.1,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9275308641975307,0.9369135802469136,-0.0093827160493829
leave_one_task_out,0.1,rho_only_vs_shuffled_rho,safe_movement_rate,0.16172839506172837,0.10987654320987654,0.05185185185185183
leave_one_task_out,0.1,rho_only_vs_shuffled_rho,movement_per_drift,18.283872664995773,24.921358488248774,-6.637485823253002
leave_one_task_out,0.1,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8320987654320987,0.8839506172839506,-0.05185185185185193
leave_one_task_out,0.1,rho_only_vs_shuffled_rho,topk_preservation,0.9275308641975307,0.9580246913580247,-0.03049382716049398
leave_one_task_out,0.1,rho_only_vs_random,safe_movement_rate,0.16172839506172837,0.10123456790123457,0.0604938271604938
leave_one_task_out,0.1,rho_only_vs_random,movement_per_drift,18.283872664995773,22.01477406141515,-3.7309013964193767
leave_one_task_out,0.1,rho_only_vs_random,regret_vs_oracle,0.8320987654320987,0.8925925925925926,-0.060493827160493896
leave_one_task_out,0.1,rho_only_vs_random,topk_preservation,0.9275308641975307,0.9533333333333334,-0.02580246913580264
leave_one_task_out,0.1,rho_only_vs_highest_entropy,safe_movement_rate,0.16172839506172837,0.03209876543209876,0.1296296296296296
leave_one_task_out,0.1,rho_only_vs_highest_entropy,movement_per_drift,18.283872664995773,13.95328790546959,4.330584759526182
leave_one_task_out,0.1,rho_only_vs_highest_entropy,regret_vs_oracle,0.8320987654320987,0.9617283950617284,-0.12962962962962965
leave_one_task_out,0.1,rho_only_vs_highest_entropy,topk_preservation,0.9275308641975307,0.9580246913580247,-0.03049382716049398
leave_one_task_out,0.1,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16172839506172837,0.13580246913580246,0.025925925925925908
leave_one_task_out,0.1,rho_only_vs_highest_fisher_output_energy,movement_per_drift,18.283872664995773,27.122257119631126,-8.838384454635353
leave_one_task_out,0.1,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8320987654320987,0.8580246913580247,-0.02592592592592602
leave_one_task_out,0.1,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9275308641975307,0.9666666666666666,-0.03913580246913584
leave_one_task_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.18641975308641975,0.1685185185185185,0.017901234567901242
leave_one_task_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,19.699702023755677,18.995399863179124,0.7043021605765531
leave_one_task_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.4049382716049383,0.42283950617283955,-0.01790123456790127
leave_one_task_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9032716049382715,0.8994444444444444,0.003827160493827142
leave_one_task_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.1685185185185185,0.14876543209876542,0.019753086419753096
leave_one_task_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,19.23929365582425,16.99301840315616,2.2462752526680916
leave_one_task_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.42283950617283955,0.44259259259259265,-0.019753086419753096
leave_one_task_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.924320987654321,0.9219135802469136,0.0024074074074074137
leave_one_task_out,0.2,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16049382716049382,0.12407407407407407,0.036419753086419746
leave_one_task_out,0.2,rho_only_vs_within_example_shuffled_rho,movement_per_drift,19.508375999679718,18.614018367847756,0.8943576318319622
leave_one_task_out,0.2,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.43086419753086425,0.46728395061728395,-0.036419753086419704
leave_one_task_out,0.2,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9353086419753087,0.944074074074074,-0.008765432098765236
leave_one_task_out,0.2,rho_only_vs_shuffled_rho,safe_movement_rate,0.16049382716049382,0.12222222222222223,0.038271604938271586
leave_one_task_out,0.2,rho_only_vs_shuffled_rho,movement_per_drift,19.508375999679718,23.849881582262913,-4.341505582583196
leave_one_task_out,0.2,rho_only_vs_shuffled_rho,regret_vs_oracle,0.43086419753086425,0.46913580246913583,-0.038271604938271586
leave_one_task_out,0.2,rho_only_vs_shuffled_rho,topk_preservation,0.9353086419753087,0.9565432098765431,-0.021234567901234347
leave_one_task_out,0.2,rho_only_vs_random,safe_movement_rate,0.16049382716049382,0.1154320987654321,0.045061728395061715
leave_one_task_out,0.2,rho_only_vs_random,movement_per_drift,19.508375999679718,21.085908886012074,-1.5775328863323566
leave_one_task_out,0.2,rho_only_vs_random,regret_vs_oracle,0.43086419753086425,0.475925925925926,-0.04506172839506173
