prompt_id,observed_condition,topic,fact_id,template_id,entropy_topk_l0,varentropy_topk_l0,trace_fim_l0,grad_norm_sq_l0,top1_prob_topk_layer_l0,rho_fisher_state_1d_l0,rho_euclidean_state_1d_l0,rho_shuffled_u_state_1d_l0,rho_random_u_state_1d_l0,entropy_topk_l1,varentropy_topk_l1,trace_fim_l1,grad_norm_sq_l1,top1_prob_topk_layer_l1,rho_fisher_state_1d_l1,rho_euclidean_state_1d_l1,rho_shuffled_u_state_1d_l1,rho_random_u_state_1d_l1,rho_fisher_delta_1d_l1,rho_euclidean_delta_1d_l1,rho_shuffled_u_delta_1d_l1,rho_random_u_delta_1d_l1,rho_matched_random_trace_delta_1d_l1,rho_high_trace_random_delta_1d_l1,entropy_topk_l2,varentropy_topk_l2,trace_fim_l2,grad_norm_sq_l2,top1_prob_topk_layer_l2,rho_fisher_state_1d_l2,rho_euclidean_state_1d_l2,rho_shuffled_u_state_1d_l2,rho_random_u_state_1d_l2,rho_fisher_delta_1d_l2,rho_euclidean_delta_1d_l2,rho_shuffled_u_delta_1d_l2,rho_random_u_delta_1d_l2,rho_matched_random_trace_delta_1d_l2,rho_high_trace_random_delta_1d_l2,entropy_topk_l3,varentropy_topk_l3,trace_fim_l3,grad_norm_sq_l3,top1_prob_topk_layer_l3,rho_fisher_state_1d_l3,rho_euclidean_state_1d_l3,rho_shuffled_u_state_1d_l3,rho_random_u_state_1d_l3,rho_fisher_delta_1d_l3,rho_euclidean_delta_1d_l3,rho_shuffled_u_delta_1d_l3,rho_random_u_delta_1d_l3,rho_matched_random_trace_delta_1d_l3,rho_high_trace_random_delta_1d_l3,entropy_topk_l4,varentropy_topk_l4,trace_fim_l4,grad_norm_sq_l4,top1_prob_topk_layer_l4,rho_fisher_state_1d_l4,rho_euclidean_state_1d_l4,rho_shuffled_u_state_1d_l4,rho_random_u_state_1d_l4,rho_fisher_delta_1d_l4,rho_euclidean_delta_1d_l4,rho_shuffled_u_delta_1d_l4,rho_random_u_delta_1d_l4,rho_matched_random_trace_delta_1d_l4,rho_high_trace_random_delta_1d_l4,entropy_topk_l5,varentropy_topk_l5,trace_fim_l5,grad_norm_sq_l5,top1_prob_topk_layer_l5,rho_fisher_state_1d_l5,rho_euclidean_state_1d_l5,rho_shuffled_u_state_1d_l5,rho_random_u_state_1d_l5,rho_fisher_delta_1d_l5,rho_euclidean_delta_1d_l5,rho_shuffled_u_delta_1d_l5,rho_random_u_delta_1d_l5,rho_matched_random_trace_delta_1d_l5,rho_high_trace_random_delta_1d_l5,entropy_topk_l6,varentropy_topk_l6,trace_fim_l6,grad_norm_sq_l6,top1_prob_topk_layer_l6,rho_fisher_state_1d_l6,rho_euclidean_state_1d_l6,rho_shuffled_u_state_1d_l6,rho_random_u_state_1d_l6,rho_fisher_delta_1d_l6,rho_euclidean_delta_1d_l6,rho_shuffled_u_delta_1d_l6,rho_random_u_delta_1d_l6,rho_matched_random_trace_delta_1d_l6,rho_high_trace_random_delta_1d_l6
257,error,antonym,antonym:fast,t1,3.257143483632227,0.47631466124942073,74.49331876011644,2.6416591287950606,0.12258330294926918,0.31085007697122025,0.27421814872686273,0.04265515842831783,0.010971223938375763,3.3207278417484836,0.32528970235969323,40.109452283268,1.0356039166497384,0.10395667979453187,0.3179644774158449,0.16025958191023904,0.003068957358357147,3.1009899086366935e-05,0.00025761786037306183,0.029869255273078318,0.035259804947787986,0.11601910605277072,0.004701013979009145,0.031144129265575148,3.2842780657986657,0.44395548298331833,26.674951456914744,1.3372707483758877,0.1349539739301509,0.027720866896431558,0.25627435809634325,0.071880716005243,0.009888550555710463,0.23936824924807257,0.0601291925179134,0.0013779564771509297,0.0007168165061814343,0.11067526800560656,0.1477941028594736,3.2364170955558116,0.6339990731400982,21.20530494998706,2.598562521335736,0.18469719713570912,0.1848031956928739,0.172488780182719,0.03800286230061882,0.06086602515292014,0.08697434453757148,0.2663454505623404,0.0030247503743823603,0.22291824768352728,0.012238151414089734,0.17690107234050387,3.3603893791190993,0.27979551039920725,11.843376521363963,0.32484310206171485,0.1262670346300545,0.29071034003838775,0.29562067425963534,0.31801505396549057,0.001014377422571508,0.013917121149336915,0.02371888140753587,0.17677385157293352,0.034957001280865506,0.034475202097275504,0.23210741414292022,2.153624115986337,2.5997108868920153,10.955218411339093,6.252708513955014,0.45401644039905975,0.673174503772488,0.0016456278961228714,0.1955787096587793,0.056462250757190836,0.7483516769117657,0.379931797806484,1.4171381748666422e-05,0.04749875971943127,0.1742146894721028,0.1742146894721028,2.2434141941391945,2.3328730306252288,36.58527184149051,15.565357661518288,0.3615126828603206,0.3817854472045115,0.7202786139448993,0.005265703820737477,0.07968667461162639,0.239856590357442,0.5744648531477412,0.02924313652987319,0.11960715229984348,0.006238037228425208,0.1309339175622428
258,error,antonym,antonym:happy,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.025138914957753163,0.06451412424459448,3.3904375551570087,0.15470459576911688,43.70868669755421,0.2980799266633223,0.061513984612210915,0.03110528360308552,0.09949858295857787,0.005721384887742746,0.005142628086900506,0.0007643278537394825,0.07363931468586066,0.0024709055773651277,0.029789795744849128,0.009010695794243172,0.048109172973671246,3.3786497858015867,0.17953756244173566,28.731569730693394,0.16652533868489375,0.0661533048186188,0.10534772989708548,0.05778620607815548,0.1506737414941101,0.001389424369859333,0.00216910764493996,0.1448384205626057,0.0037323528842433287,0.0016718132800975798,0.219800146744865,0.013776272359760741,3.280712310710182,0.39435240213519057,19.63320075649869,0.4997414054575728,0.11074519162019142,0.1321675425139925,0.14388456579998807,0.02082501857552361,0.020943589190249336,0.026099590909834363,0.024880801145405914,0.0748880663225782,0.0004897533475715369,0.005399540069423958,0.0745873574372128,3.213549144653529,0.6006724540858467,12.022651185078779,0.7928127324376641,0.15372206064995778,0.410759488056296,0.005515451557541475,0.1533031964140397,0.013648357591336849,0.02263084154779805,0.0022026703608708617,0.020995929595901658,0.06560796766458672,0.0007957480437055887,0.4941452057367346,3.2708696808450313,0.4495831577306507,10.84206641373814,0.35106801148994776,0.11803323790783976,0.11803586041651208,0.19821310587886573,0.04898790047681748,0.02657980058839143,0.25402243819931863,0.08060069212276515,0.021033211344078803,0.035402992939225934,0.08214693641574208,0.08214693641574208,2.259626063347378,2.4789055969819493,23.304353194232334,10.203760404491497,0.3439144216928249,0.8102932744621519,0.7305194295537057,0.04429140179660433,0.08790353267502457,0.35058048133147973,0.6916268877792905,0.11808230828855149,0.023334765132197545,0.047674025886030466,0.3245301459495269
259,error,antonym,antonym:happy,t1,3.257143483632227,0.47631466124942073,74.49331876011644,2.6416591287950606,0.12258330294926918,0.31085007697122025,0.27421814872686273,0.0029823446926750888,0.0198792298524814,3.340133355800888,0.28185078843342015,39.62430268111055,0.8567208563729208,0.10284330266214695,0.27654590917765814,0.15375333617489828,0.04363481443380668,0.244854041093243,0.020463663213160836,0.001981967373519226,0.0029282781749724457,0.0957171074061023,0.028767131146964744,0.13888781419050814,3.316684102910431,0.3427908272218393,26.082736527420064,0.6576301704631002,0.09573298570766069,0.024588790305761346,0.16566164669648362,0.05398803232659927,0.012750531560368261,0.09416424584619773,0.032067011871789015,0.020564745387569788,0.0003931836176266152,0.0322151053704655,0.06323632699413932,3.3103186933450295,0.39405764642089625,20.633609318164545,1.0270590369327355,0.13229503985284827,0.1155010510450591,0.14297768120069385,0.06405480657507595,0.0017139332037973275,0.09672289998219337,0.23727408759123558,0.10311859413194321,0.021988952643602035,0.0423958410904794,0.1535158046924964,3.4152486068210877,0.1148146785972091,11.848265367536886,0.083595293360582,0.0793312586626516,0.16269633208222478,0.13703362503019545,0.04332916291832506,0.0027668564408627203,0.03133767444706246,0.0005777559246589058,0.06296101032922179,0.11239428246930984,0.00011144143458714298,0.06179302273529905,2.8799201823264795,1.4778049657333487,12.0469373598059,2.503771680221761,0.2870150120480036,0.168858968148324,0.015062672572563681,0.026119375020456855,0.0004354663258041628,0.5800499652736483,0.15593333555585354,0.36726760477240145,0.05312968454906014,4.3042462539626316e-05,4.3042462539626316e-05,1.0922290376641923,2.135963607888444,13.086257889801477,5.067079564585214,0.6709303776342135,0.8895081877525773,0.7931594114854285,0.08248989651954919,0.273823190597087,0.2837691802236581,0.6718781768193945,0.0800581359228015,0.2551553924593217,0.03166452062284851,0.0001231534802984459
260,error,antonym,antonym:early,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.0005963493764261969,0.05334052886132199,3.4099014137103083,0.11855105186557785,43.035966782712805,0.23506584691139754,0.05869948197195861,0.05221595950867762,0.13834609773587667,0.0804745500019794,0.0015345347913222754,0.10620518514001036,0.0013880715326906154,0.1451731704497763,0.028384849832844547,0.017275632571180873,0.07782113366304315,3.3178819272777194,0.34197500938650843,28.60784290765979,0.5976913605244295,0.11520970270658798,0.26212162292208974,0.13892894438011105,0.11809293478188004,0.022307297140814475,0.011181713592020259,0.19624354133784597,7.074065244298013e-05,0.012141690565269094,0.0008882550385035666,0.1576998883705118,3.3323711228279453,0.2710900811135848,22.325163642607734,0.30319486345723856,0.07519875231758374,0.14173922873713832,0.12573848311252864,0.04755353531104928,0.004229061041095591,0.0909614026726649,0.23061699480411704,0.003342596617930678,0.004963261743574798,0.0007735144224302417,0.11668884027946376,3.067907406054591,0.8436937370312737,11.006805957089561,0.9789115919225839,0.17018704047295435,0.13319697129619662,0.18754090552095015,0.03048378108099153,0.010897951288792765,0.11031020664735491,4.388443108611464e-06,0.16546512182120404,0.0015121147819567402,0.09484696167191385,0.1904296061387313,2.602677218664025,1.5663158813434082,6.469267010060106,1.5988440950369023,0.22934970796048906,0.2197605181097768,0.06384127906600591,0.06710725761394383,0.017572187939637343,0.11803890392972076,0.16857631673587972,0.06461004795270762,0.002336376744243009,0.36248733655537685,0.24254048495755626,2.9657472653487904,1.182609911627352,37.85982330321738,7.959151403842462,0.2189196729057547,0.36800727733845345,0.5469992185048734,0.14296771379024212,0.04992461226757902,0.1840410257328836,0.43520916144761457,0.027658914285056027,0.0007468197938370891,0.0563185858419656,0.4130560861043721
261,error,antonym,antonym:early,t1,3.257143483632227,0.47631466124942073,74.49331876011644,2.6416591287950606,0.12258330294926918,0.31085007697122025,0.27421814872686273,0.006896182625888214,0.03133931903538093,3.311867498948599,0.3491263591334105,39.60091105714215,1.1564357584294584,0.11543862290079993,0.3364817998507112,0.17282992331822505,0.14717346147487884,0.09532802463010932,0.00011257118227663956,0.09945421671912666,0.0011642232638515286,0.01140468275304888,0.0025405067991319977,0.23183149082787452,3.2885102859704123,0.41400296631755473,26.585238858825488,0.9726191601722185,0.11091369462351407,0.006716553699517844,0.25857067902249414,0.00011134413042489309,0.005560280986418978,0.12973181367662098,0.04119808103306895,0.02165218629605306,0.34049712777415253,0.033145005576441934,0.041729485191084145,3.276405617587426,0.4965003741201099,21.622727033957602,1.7668884354131065,0.15937182953254683,0.14910831113034217,0.1269217348570061,0.02145588683084758,0.006668394245387043,0.020393079156536317,0.14708010648489353,0.18305411782110473,0.02364814461448216,0.2507567562089909,0.1889424961678144,3.407156402043915,0.1297447621004197,11.959166956808758,0.078433202066274,0.0795350703103876,0.13183782187081014,0.13207402818055985,0.07311569796655401,0.04201185374579169,0.006178305484816637,0.007551627735325891,0.07901359863415999,0.017720104598787232,0.008647314476558886,0.08531174207014505,3.3732476276912093,0.2055896562719505,15.104304044108506,0.19533072042440724,0.08340019399466538,0.06972723806827792,0.0718403372042122,0.003488474363341927,0.023656847607674305,0.018725349093475768,0.03512266805576023,0.018331241281970563,0.011674666151113334,0.01730790887849784,0.359316917506825,3.4101133669694876,0.11517319298536885,55.37615642393706,0.2366625958518416,0.06225140715848221,0.037628837989774115,0.07552003006926532,0.014785183746107775,0.020155889758685094,0.0026598181796190605,0.060423820909730835,0.08359449747272678,0.02135772036107728,0.01220116651288205,0.006755124459831847
262,error,plural,plural:child,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.2632483573450455,0.062177469992088626,3.403353632521336,0.13453441713141595,43.157922497809395,0.29224022358721413,0.06993622332551629,0.006203104420181195,0.10287072376657092,0.04683160002384291,0.045589987309141246,1.7213666876693088e-05,0.04402896028389879,0.03179045656847079,0.18179067086489525,0.013676369064828905,0.005113596105673477,3.3368266136103326,0.2736104930051653,27.830699838871055,0.3847532796340928,0.09568762299870788,0.39877314544657383,0.08311933732336327,0.08562330622670762,0.032320093028724725,0.024079075089915913,0.18316155153819808,0.061596993214758894,0.11854282077740376,0.003056654312531962,0.0004365649070796382,3.2605507022889597,0.4355269740382832,18.466889906835664,0.5475149010071763,0.1204866170846316,0.38494163926403835,0.01929671881481488,0.023604214738369444,0.016714012177647182,0.025652333364687346,0.0053722991549697155,0.2310938918521647,0.0886666410725682,0.06280352424548474,0.00224885676174496,3.1212492872524984,0.7807565031920591,10.421651567398367,1.1126379572041216,0.18028998905021976,0.49262029471039886,0.13949070595601518,0.1335820992673637,0.09101693525785687,0.14163746320807444,0.020073012956796962,0.007162358971125786,0.009841250328196327,0.19724857947955027,0.20955579057541984,2.9726142064817482,0.9855785293655543,9.520934386512828,0.8124628495377,0.17547711150917047,0.37789513093635346,0.5680807030378507,0.19275982768603755,0.06536938981580281,0.09117950552096278,0.007788825747045945,0.2772766146390299,0.00010275325293340279,0.28141887010758737,0.05051345182907489,2.4974956665356123,1.7341856786660763,29.310995821401594,9.076592466271128,0.2595069880435546,0.6548802156276833,0.6032561511439771,0.15138043698999332,0.03977424282771535,0.5281812523649911,0.6969478558508689,0.013070603324739265,0.0022409798127632848,0.001117683176665223,0.23790611336766065
263,error,plural,plural:child,t1,3.257143483632227,0.47631466124942073,74.49331876011644,2.6416591287950606,0.12258330294926918,0.31085007697122025,0.27421814872686273,0.03289352822863397,0.06309854256505291,3.187630633914624,0.6528800224096356,46.03726955317504,2.3616285004921718,0.1385904552151761,0.36974327689618425,0.29743430840248497,0.08842604752785883,0.33775313611536395,0.023551375057848992,0.006712856677522234,0.0017682321760125674,0.0046720676659657255,0.04531881536224486,0.050317974676033855,2.8092422333556604,1.7694572437860954,28.680374164325436,14.670843500595982,0.34174570630706985,0.10883581262965322,0.641213621365246,0.06840465088726404,0.027978185010123422,0.4824418858004198,0.2676781875957474,0.14408648531682,0.2714257006413511,0.4399971652402884,0.6930709502247231,2.979787077505069,1.2836630626725878,22.593087460285652,7.333009599213749,0.27064936722272626,0.10662533906973606,0.4238621528974669,0.00018410703309785118,0.0030703237403887735,0.6875501381289664,0.5225874585481438,0.017522506915070703,0.3266466120940643,0.0008941130486954654,0.40922113270543053,3.374740224930724,0.21678184583018392,11.599019514134191,0.21063959600732984,0.10122145660947467,0.00032070724287830866,0.08276581594830984,0.005527041683498604,0.0012533254941442724,0.004678622979574076,0.005839456920191064,0.003909140158081065,0.010728429240801427,0.10571922378790385,0.2052871706499749,3.293857375873508,0.41762641515081944,10.799564549863387,0.36328230941917516,0.13890373695315605,0.048164948060342064,0.273675921774796,0.009390215838693018,0.10679014069928947,0.002246306965066855,0.24549838882700695,0.09310755306515624,0.06841968198642297,0.03894976694510969,0.024608252709259617,3.0920171135221257,0.8067032861049275,28.827473684214283,2.4752886681907587,0.1689380882069321,0.18623372674198393,0.40038091572734924,0.22590998564671178,0.05146363322811739,0.060498808906426525,0.3344048911607693,0.005710225357637444,0.005285452193623591,0.24169984554758442,0.06781263162568273
264,error,plural,plural:mouse,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.004822939197709808,0.1234034321208556,3.4018908515106805,0.1334506633656097,43.98282564972475,0.276793976569917,0.0604550553606868,0.004229009335167064,0.12181787719321074,0.011230136858575754,0.04001598246359845,0.013275218399099302,0.037266883775397865,0.001860747316555477,0.011165073704609127,0.002564889113424197,0.002215505712085635,3.3331180213403484,0.27607250935593425,27.94467802293266,0.35933296974432094,0.08888822350556337,0.4708716851801386,0.06385837834418437,0.00013934798297778013,0.040265745038879835,0.046062870698449304,0.16252210274737927,0.016362642845042734,0.07562821099876775,0.06498949501807072,0.039371560228080665,3.2613626510837097,0.45048916265854005,18.9216852084417,0.7120897789606507,0.13335666311802685,0.2915260006146008,0.07662662891700724,0.03290075143488058,0.027516342153959525,0.057941472533818955,0.001916681507792797,0.023015701218603583,0.00019504507931955293,0.01356003025118222,0.027350481187989436,3.1746643669067756,0.6608161236112249,10.153694559513761,0.8730408347317629,0.152937273188049,0.4469165590131642,0.17808362449852358,0.0694349447763968,0.010455251018968896,0.20057023648080383,0.12797888679585787,0.12078219364365882,0.013050795531115496,0.02304091021339759,0.2706194282648915,2.7431592085107694,1.600583771541078,9.583509914108863,2.8766254967876526,0.30891230490541133,0.7326509031849644,0.45097923778773974,0.12748668964714413,0.18675224579341615,0.1759353761291433,0.04874164114155263,0.025141529500283477,0.06381613806578522,0.24149878295948596,0.49001875939413003,2.3126822753744856,2.303720099994993,31.483186401218866,15.822933747321049,0.41927638816546553,0.8113529623890984,0.6594737966948888,0.2619316149750296,0.022330696327077623,0.5574554359792889,0.6654328383214575,0.053011067470622765,0.0370717304178158,0.47569618477220266,0.3613550667396939
265,correct,plural,plural:mouse,t1,3.257143483632227,0.47631466124942073,74.49331876011644,2.6416591287950606,0.12258330294926918,0.31085007697122025,0.27421814872686273,0.10046872135485717,0.030889036081924077,3.2106235556063023,0.6094341208485736,45.770640587117256,2.3537187256973975,0.14236860433495155,0.3416292568900747,0.29775932987390585,0.008996197163396205,0.016658924640013555,0.04134958376054546,0.00036929139402452237,0.005792535584611569,0.003940610349621364,0.030581941145436213,0.07984702505212063,2.9489819726723256,1.3088972046989096,30.96243134885675,8.702647151809952,0.2675763996953888,0.015084251998925505,0.5552702646111339,0.02048463926170242,0.056731078105776885,0.39320758149251234,0.21714729961599813,0.17404590545659454,0.010635195074813837,0.7000537773664424,0.28031856933571936,3.221514716124846,0.6132601417774617,22.74689787043026,2.161923979042764,0.13852084036589316,0.09611167873010917,0.3867014763317999,0.008014852850832123,0.008659855882622799,0.3975548752643969,0.20680727828166537,0.029977448133866054,0.015897055412909165,0.034797233940396216,0.018700417676255257,3.3916551103515435,0.1790339249636905,11.896342368834942,0.15098378107147134,0.09616474754619675,0.144033746948246,0.044314424619154434,0.031821344699472884,0.11080708455375535,0.044118662552666596,0.1179238904225246,0.00032047255896346436,0.06028340344614135,0.020555993606440892,0.07871966276341659,3.3341047295410617,0.27699210497506765,10.763484990581743,0.16324733264639757,0.09207108256091535,0.005653493090356676,0.11960330397296426,0.029761765798760824,0.00039265489170353044,0.13150198001598393,0.14311985480375705,0.04488369569576953,6.023267514375964e-05,0.09275234649394548,0.12369566599493258,1.725905420821448,3.50229010089387,17.952128580151587,25.032622143060706,0.6597305881192935,0.8560200720000706,0.8374374359327653,0.09737271856397406,0.2047247074595081,0.5487065293654333,0.8580029883399911,0.02871580989628398,0.49509287198608254,0.07203566382959786,0.6844014387383084
266,error,plural,plural:foot,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.016998665282935366,0.0649695380606879,3.4014650417874916,0.14039643392036572,42.823966969192284,0.3534113421640253,0.07441735362765321,0.0019600092393067753,0.11450405436485649,0.007790081771688286,0.06408330149627546,1.995234853446648e-12,0.05072526211106034,0.0797277946467015,0.1143146531358242,4.836170862705981e-06,0.02129940243961495,3.3146009540871577,0.31504241025387975,28.835801556274994,0.4635414889182201,0.08798659798923014,0.3647688490600647,0.1063081068330625,0.04055033198131503,0.0016760045483798004,0.0048552734963714615,0.1432879059484373,0.00721959336763279,0.05704964577526446,0.03185203704379748,0.013545972755127672,3.2347535808200156,0.526023466684558,17.86241052020187,0.8049318866480153,0.13802046058176284,0.2845258687918137,0.09957317371562925,0.017280305211564553,0.0004961014426800299,0.05284568733416962,0.08165067785241355,0.02954536201512717,0.0012262018010615143,0.005054730331955781,0.163316014172508,3.149194824331739,0.7104050244962036,10.41872981074199,0.8931879440764896,0.16097769686968655,0.3853543462890564,0.2086657333160978,0.1630122434635515,0.019037614170450124,0.08876435716432858,0.08386243078564487,0.09898454175209814,0.0068537629051228345,0.009732359905165511,0.19332494208212447,3.042610669360128,0.8698069912897941,9.92028319647223,0.6621537888769848,0.1531527084132349,0.37199031779867736,0.42258931797588567,0.10968626217551374,0.022113782777320158,0.0963294947977315,0.00151748913256656,0.003100852065806842,0.04486641398508799,0.4074144802572715,0.0483283564401154,3.01558988840546,0.9429266145484465,38.3490750392352,4.391085026771197,0.18678127329495478,0.5821723114572239,0.4012084436353412,0.10312186708010242,0.12694810396599157,0.03017782844727409,0.4218344825097835,0.015555027480697523,0.0019863385267339683,0.12574490334690097,0.03244716158141588
267,error,plural,plural:foot,t1,3.257143483632227,0.47631466124942073,74.49331876011644,2.6416591287950606,0.12258330294926918,0.31085007697122025,0.27421814872686273,0.034397232087292645,0.1818477299787336,3.200944181469348,0.6331006722887708,45.901487608661014,2.3726415613556475,0.13279085753406467,0.2724231368387228,0.32250538946935375,0.02846414740362902,0.001709325047999814,0.007052706346655716,0.056591185599811814,0.43260073382794845,0.04397781182855428,0.2696228028191953,0.0841122884701893,2.9630288822552657,1.2170474611104314,31.44341400756234,7.85992713141648,0.2546431273980628,0.009943906510838717,0.5455234991379686,0.05267069488668417,0.19140946365936776,0.4024125585006849,0.21502134276430737,0.10545824325135222,0.18369482232613754,0.28285152437708944,0.28285152437708944,3.276368898218952,0.45762594769717124,22.820126828087663,1.4487564034996616,0.12322763504009529,0.0400744219973672,0.27984408826661633,0.03069434348013724,0.07657284135579212,0.3913043368742731,0.11358819711201477,0.13595693536387182,0.17038597813010165,0.042771387011215446,0.008764321045027126,3.392419224569018,0.16487680484667522,11.754788206942274,0.1079928924755218,0.07175918539719058,0.07417633923574514,0.06482056257181491,0.030322604816911375,0.029898211157238345,0.012550824125527806,0.007225894560373649,0.0007881298156876185,0.005872617687276043,3.7004549648679293e-06,0.004424638497446263,3.2373588338873067,0.518845334806574,12.425853428327313,0.5711923693613234,0.14120300235925382,0.3715010154848626,0.010761079434700446,0.04415251307874825,0.006517458608304748,0.053443613652686094,0.22143704798872588,0.038123541961950023,0.013463958569606088,5.5871140410687395e-08,0.3630325718808647,2.5856743661323756,1.8660704564839967,35.35977588094306,11.582968195716704,0.341438461281234,0.5958440032210022,0.6555683177475777,0.30741382496510283,0.011887156157078756,0.05872466236639185,0.5587638547292755,0.00886743149135867,0.20173915271249382,0.01970038585964481,0.20839014626722516
268,error,plural,plural:tooth,t0,3.3096673050916237,0.3449003907573439,82.81395231880441,1.6089443849627054,0.09098628957658025,0.16527210858048527,0.22370855727668038,0.0004126205706283587,0.07774340851042189,3.402593137514658,0.1362467691354562,43.623539782817915,0.3068416060577015,0.06878566779619964,0.0028824291639520504,0.1114409481102683,0.0025538273662883866,0.02942712083363216,0.00012678473883908197,0.04862423225884271,0.04585025380412444,0.008976777906113585,0.00551072692164922,1.5838747421684137e-06,3.308412366970849,0.33159834816985706,27.73082330222614,0.49968583648908643,0.10023498621389745,0.5140363991200474,0.06343513644523789,0.019614290003688917,0.01006774238413764,0.02274751971512861,0.1559925941849343,0.03077866154043317,0.014808465947370451,0.03320833690172312,0.11686782541943966,3.203148385822333,0.6184219101290814,18.141552696050624,1.1593177593478816,0.1604747428691069,0.39277363308460755,0.06920253159616832,0.07694627076138398,0.011839402870086266,0.11655602518487884,0.008323118486523737,0.04927291586545668,0.0014553562832858658,2.6782597032927042e-05,0.03483956343785072,3.216434839705066,0.5510571729642163,10.697649557176302,0.6327331336127479,0.13927104468686147,0.32303711973600685,0.18867809522771803,0.005495190415607025,0.017902863089553685,0.03263819191069407,0.03226365818611936,0.03973724896473381,0.0026333374874859677,0.08823583373781269,0.18102467671740113,3.075261116419429,0.7977996955757505,10.08357889687265,0.4590213383817453,0.13946360348597653,0.19030982660450052,0.3072948484564995,0.020675698931534384,0.25169962588296424,0.03381582479163954,0.005912496873510878,0.11125340189979398,0.14516743220081607,0.009616108539981887,0.029575461813235532,2.8423741695321594,1.2228837842705214,36.455551070824605,4.095227473725506,0.1875368007635707,0.715300578134547,0.5005416288114447,0.10742607598885033,0.10490353396096634,0.2543161208732479,0.5315356411825714,0.017913817668508945,0.0007402153771184655,0.05631450756489797,0.0888770680887723
269,correct,plural,plural:tooth,t1,3.257143483632227,0.47631466124942073,74.49331876011644,2.6416591287950606,0.12258330294926918,0.31085007697122025,0.27421814872686273,0.05406445990658163,3.481326920278311e-05,3.211437347912466,0.6041890249730952,46.156531333740745,2.325461384728672,0.13667417261104428,0.3382177532432539,0.2906527347918714,0.004328630626591583,0.024681841038938352,0.01701435607578308,0.010066993752315252,0.059007122623112376,0.030960346259140483,0.05416644462310699,0.06511097384114743,2.794734531021221,1.6601709738716566,30.71764017721609,12.639498721906309,0.3155202686488452,0.020653303877725758,0.6363077413527162,0.012261984979582063,0.3167941042502982,0.48715877674805835,0.2637613101840201,0.03264116996489939,0.3018757793415708,0.3554794714924525,0.3554794714924525,3.107344940360532,0.8989464631043765,22.75130525764768,3.6898809686690295,0.16405631129590306,0.10103327884189163,0.374363833760915,0.05124796488339035,0.23914222856745201,0.48160667074863767,0.09765706970293939,0.08636856254023811,0.41007064691009537,0.055162663627225106,0.0366277335972819,3.4083750870593077,0.12994451273302643,12.363910919246623,0.08383807889848649,0.07662876672014399,0.08189100554616131,0.029986657831210104,0.06539571442068787,0.003587506031382398,0.016364944312356636,0.055310001491491984,0.0004396454398662321,0.20459993707513374,0.042301032115468845,0.013162395167591571,3.2987992971845803,0.4284604831053832,12.145959716327118,0.5875722437285805,0.14562036244509535,0.6455755907422911,0.0008900434022743281,0.41611456017388865,5.6709294688683004e-05,0.1973823680551636,0.19598976532232035,0.047124875337683975,0.022284665030615665,0.3912687571279316,0.2912031671011144,2.0615586113730457,3.141262715993653,26.508695243951284,25.678312333525298,0.5648869620508057,0.6150106607744075,0.8270931728462649,0.0008205470098771505,0.17459093869628606,0.7212299083783876,0.7593162130727188,0.07779402264250525,0.4610690853535426,0.5337732156169597,0.6911969377611872
